# Total of 3183 particles
# Generated on : 2014-12-14 12:33:40.785577
# id  type radius  x   y   z   vx   vy   vz   nx   ny   nz  omega
16  1  1.011262 39.365213  25.487683  0.000000  -0.000000  -0.000000  0.000000  0.596450  0.802650  0.000000  0.000000
17  1  0.957666 39.658124  45.527592  0.000000  -0.000000  0.000000  0.000000  0.358264  -0.933620  0.000000  0.000000
18  1  1.227314 45.745036  10.906494  0.000000  -0.000000  -0.000000  0.000000  0.962892  0.269888  0.000000  0.000000
19  1  1.022185 5.077894  17.831883  0.000000  0.000000  -0.000000  0.000000  -0.858355  0.513057  0.000000  0.000000
20  1  1.151259 6.360997  -49.951518  0.000000  0.000000  0.000000  0.000000  0.990742  0.135759  0.000000  0.000000
21  1  1.037897 20.759750  11.430466  0.000000  0.000000  -0.000000  0.000000  0.472154  0.881516  0.000000  0.000000
22  1  1.210399 -14.059600  -35.804996  0.000000  0.000000  0.000000  0.000000  -0.576452  -0.817131  0.000000  0.000000
23  1  0.750966 8.243396  40.818870  0.000000  -0.000000  0.000000  0.000000  0.983366  -0.181636  0.000000  0.000000
24  1  0.818847 -18.565884  -35.088875  0.000000  0.000000  -0.000000  0.000000  0.821229  -0.570599  0.000000  0.000000
25  1  0.996658 28.230380  -7.176200  0.000000  -0.000000  -0.000000  0.000000  -0.792392  -0.610013  0.000000  0.000000
26  1  0.977477 -36.359522  -25.951319  0.000000  0.000000  0.000000  0.000000  0.957172  0.289521  0.000000  0.000000
27  1  1.179557 36.803452  -49.387886  0.000000  -0.000000  -0.000000  0.000000  0.207311  -0.978275  0.000000  0.000000
28  1  0.890555 34.926742  10.924959  0.000000  0.000000  -0.000000  0.000000  0.793613  0.608423  0.000000  0.000000
29  1  1.191114 -31.224742  37.960425  0.000000  -0.000000  -0.000000  0.000000  0.804950  0.593343  0.000000  0.000000
30  1  0.895727 18.010676  -37.928065  0.000000  -0.000000  -0.000000  0.000000  -0.851645  0.524119  0.000000  0.000000
31  1  0.875120 -40.602607  24.338440  0.000000  -0.000000  0.000000  0.000000  -0.846227  0.532823  0.000000  0.000000
32  1  1.032980 36.995010  -33.933085  0.000000  0.000000  -0.000000  0.000000  0.471413  0.881913  0.000000  0.000000
33  1  0.854475 -44.563455  -36.738060  0.000000  -0.000000  -0.000000  0.000000  -0.964563  -0.263854  0.000000  0.000000
34  1  1.041345 -22.777635  44.615848  0.000000  -0.000000  0.000000  0.000000  -0.421646  -0.906761  0.000000  0.000000
35  1  0.877415 41.831864  -20.475886  0.000000  -0.000000  -0.000000  0.000000  -0.312858  0.949800  0.000000  0.000000
36  1  0.812567 -32.109342  -20.912470  0.000000  -0.000000  0.000000  0.000000  0.875545  -0.483137  0.000000  0.000000
37  1  0.922136 47.283204  -25.728327  0.000000  0.000000  0.000000  0.000000  -0.258466  0.966020  0.000000  0.000000
38  1  1.120343 -40.033348  -20.707685  0.000000  0.000000  0.000000  0.000000  0.951232  0.308477  0.000000  0.000000
39  1  0.848067 -29.607515  -34.365461  0.000000  -0.000000  0.000000  0.000000  -0.932852  -0.360261  0.000000  0.000000
40  1  1.231435 19.825982  -31.933794  0.000000  0.000000  -0.000000  0.000000  0.771933  0.635703  0.000000  0.000000
41  1  1.013769 43.029790  -27.139313  0.000000  0.000000  0.000000  0.000000  -0.996999  -0.077417  0.000000  0.000000
42  1  1.154805 -30.388527  34.892991  0.000000  0.000000  0.000000  0.000000  0.884155  0.467193  0.000000  0.000000
43  1  1.187242 18.470172  -32.283620  0.000000  0.000000  -0.000000  0.000000  -0.166475  0.986046  0.000000  0.000000
44  1  1.202383 -31.595091  6.102629  0.000000  0.000000  0.000000  0.000000  0.538702  0.842496  0.000000  0.000000
45  1  0.789045 -15.134125  48.815811  0.000000  -0.000000  -0.000000  0.000000  0.656283  0.754514  0.000000  0.000000
46  1  0.961127 -5.675186  1.948774  0.000000  0.000000  -0.000000  0.000000  0.272404  0.962183  0.000000  0.000000
47  1  1.173087 -27.477483  49.112453  0.000000  0.000000  -0.000000  0.000000  0.732846  -0.680394  0.000000  0.000000
48  1  0.881735 26.133535  2.154444  0.000000  0.000000  -0.000000  0.000000  0.881650  -0.471904  0.000000  0.000000
49  1  0.760320 40.401147  -48.571276  0.000000  -0.000000  0.000000  0.000000  -0.219575  -0.975596  0.000000  0.000000
50  1  1.010742 33.120829  37.031674  0.000000  0.000000  0.000000  0.000000  -0.282031  0.959405  0.000000  0.000000
51  1  1.212294 21.264284  -43.668548  0.000000  0.000000  -0.000000  0.000000  -0.900746  -0.434346  0.000000  0.000000
52  1  1.038297 36.821948  -49.340670  0.000000  0.000000  -0.000000  0.000000  0.853479  0.521127  0.000000  0.000000
53  1  0.831496 -43.717850  -27.085446  0.000000  0.000000  -0.000000  0.000000  -0.964085  -0.265595  0.000000  0.000000
54  1  0.792090 36.349622  -10.493270  0.000000  -0.000000  0.000000  0.000000  0.472824  -0.881157  0.000000  0.000000
55  1  0.764700 -22.037309  -25.409681  0.000000  0.000000  -0.000000  0.000000  -0.831297  0.555828  0.000000  0.000000
56  1  0.763907 -24.442137  33.432365  0.000000  -0.000000  -0.000000  0.000000  -0.878414  0.477900  0.000000  0.000000
57  1  0.893409 -9.025735  -22.534338  0.000000  -0.000000  -0.000000  0.000000  -0.770689  -0.637211  0.000000  0.000000
58  1  0.992490 -48.715916  2.030731  0.000000  -0.000000  0.000000  0.000000  -0.850592  -0.525826  0.000000  0.000000
59  1  1.056795 -12.278505  34.455191  0.000000  0.000000  0.000000  0.000000  -0.885643  -0.464367  0.000000  0.000000
60  1  0.769526 24.387394  19.397343  0.000000  0.000000  0.000000  0.000000  -0.234163  0.972197  0.000000  0.000000
61  1  1.152309 42.526854  6.737891  0.000000  -0.000000  0.000000  0.000000  0.400466  -0.916312  0.000000  0.000000
62  1  1.106030 0.582989  -11.695072  0.000000  0.000000  0.000000  0.000000  -0.292469  -0.956275  0.000000  0.000000
63  1  0.878725 35.961667  -30.738330  0.000000  0.000000  -0.000000  0.000000  -0.262446  0.964947  0.000000  0.000000
64  1  0.923205 -20.470425  -36.867789  0.000000  -0.000000  -0.000000  0.000000  0.923157  -0.384423  0.000000  0.000000
65  1  1.055265 -16.655414  36.235274  0.000000  -0.000000  0.000000  0.000000  -0.021258  -0.999774  0.000000  0.000000
66  1  1.123004 22.680385  -35.818545  0.000000  -0.000000  -0.000000  0.000000  0.997476  -0.071000  0.000000  0.000000
67  1  0.888829 -46.872138  6.272014  0.000000  0.000000  0.000000  0.000000  0.241819  0.970321  0.000000  0.000000
68  1  1.022272 -29.088632  -29.720002  0.000000  -0.000000  0.000000  0.000000  0.927664  0.373416  0.000000  0.000000
69  1  0.929555 28.778744  12.309807  0.000000  -0.000000  0.000000  0.000000  -0.361817  0.932249  0.000000  0.000000
70  1  1.018006 0.958827  49.624856  0.000000  -0.000000  -0.000000  0.000000  0.633454  0.773780  0.000000  0.000000
71  1  1.210656 12.420176  -2.132519  0.000000  -0.000000  -0.000000  0.000000  -0.631661  -0.775245  0.000000  0.000000
72  1  0.879348 -13.862513  -26.286251  0.000000  0.000000  0.000000  0.000000  -0.430797  -0.902449  0.000000  0.000000
73  1  0.899448 -42.495909  16.877380  0.000000  0.000000  -0.000000  0.000000  -0.999584  -0.028840  0.000000  0.000000
74  1  0.818927 17.186044  2.953615  0.000000  -0.000000  -0.000000  0.000000  0.999083  0.042822  0.000000  0.000000
75  1  1.221371 -48.262177  28.458310  0.000000  -0.000000  0.000000  0.000000  -0.980785  -0.195093  0.000000  0.000000
76  1  1.227118 -25.775056  3.302969  0.000000  0.000000  0.000000  0.000000  -0.615321  -0.788276  0.000000  0.000000
77  1  1.204946 -27.097578  30.388590  0.000000  0.000000  0.000000  0.000000  -0.783378  -0.621546  0.000000  0.000000
78  1  0.998245 17.346209  32.712145  0.000000  -0.000000  -0.000000  0.000000  -0.122220  0.992503  0.000000  0.000000
79  1  0.823170 -37.935763  23.648595  0.000000  -0.000000  0.000000  0.000000  0.978638  0.205590  0.000000  0.000000
80  1  0.912531 44.271644  -5.680027  0.000000  0.000000  -0.000000  0.000000  -0.999809  0.019544  0.000000  0.000000
81  1  0.859238 -17.841136  -21.870868  0.000000  -0.000000  -0.000000  0.000000  0.986991  0.160776  0.000000  0.000000
82  1  1.187135 9.077817  -2.113735  0.000000  -0.000000  0.000000  0.000000  0.819361  -0.573278  0.000000  0.000000
83  1  0.945243 34.044012  22.655606  0.000000  -0.000000  0.000000  0.000000  0.184739  0.982788  0.000000  0.000000
84  1  0.988040 -47.371349  -24.150928  0.000000  0.000000  0.000000  0.000000  -0.975657  -0.219300  0.000000  0.000000
85  1  0.874190 -22.288161  -13.385177  0.000000  -0.000000  -0.000000  0.000000  -0.095431  -0.995436  0.000000  0.000000
86  1  1.180800 -26.873905  44.380615  0.000000  0.000000  0.000000  0.000000  -0.998723  -0.050514  0.000000  0.000000
87  1  0.824661 -45.275241  -36.154655  0.000000  0.000000  -0.000000  0.000000  0.866740  0.498761  0.000000  0.000000
88  1  1.088310 -38.136142  -25.444186  0.000000  -0.000000  0.000000  0.000000  1.000000  -0.000916  0.000000  0.000000
89  1  1.210746 -39.656908  33.527847  0.000000  -0.000000  -0.000000  0.000000  -0.026035  -0.999661  0.000000  0.000000
90  1  1.186162 21.914072  -46.852527  0.000000  -0.000000  -0.000000  0.000000  0.884455  -0.466625  0.000000  0.000000
91  1  1.054380 -10.134447  11.400989  0.000000  -0.000000  -0.000000  0.000000  0.642986  0.765878  0.000000  0.000000
92  1  1.213407 -2.314477  27.150781  0.000000  -0.000000  0.000000  0.000000  0.065212  0.997871  0.000000  0.000000
93  1  1.175061 -30.528049  38.908494  0.000000  0.000000  -0.000000  0.000000  0.739075  -0.673623  0.000000  0.000000
94  1  1.193090 29.016057  -20.473543  0.000000  -0.000000  -0.000000  0.000000  0.991536  0.129834  0.000000  0.000000
95  1  0.996499 -4.829556  47.754331  0.000000  0.000000  0.000000  0.000000  -0.634253  0.773125  0.000000  0.000000
96  1  0.805829 8.797077  3.354006  0.000000  -0.000000  -0.000000  0.000000  0.172723  0.984970  0.000000  0.000000
97  1  1.083139 0.797260  -45.838687  0.000000  0.000000  -0.000000  0.000000  0.999363  -0.035680  0.000000  0.000000
98  1  0.861789 20.461406  46.846820  0.000000  -0.000000  0.000000  0.000000  -0.606558  0.795039  0.000000  0.000000
99  1  1.237742 2.405200  38.373268  0.000000  -0.000000  -0.000000  0.000000  -0.372655  -0.927970  0.000000  0.000000
100  1  1.016869 39.615877  -8.539079  0.000000  0.000000  0.000000  0.000000  0.472691  0.881228  0.000000  0.000000
101  1  0.904826 46.527608  28.661090  0.000000  -0.000000  0.000000  0.000000  -0.909365  -0.416000  0.000000  0.000000
102  1  1.168606 6.046867  -12.852155  0.000000  -0.000000  0.000000  0.000000  0.741278  0.671198  0.000000  0.000000
103  1  0.912028 23.469653  39.809105  0.000000  0.000000  -0.000000  0.000000  -0.230637  0.973040  0.000000  0.000000
104  1  1.025776 42.293747  -21.789487  0.000000  0.000000  0.000000  0.000000  -0.996810  -0.079817  0.000000  0.000000
105  1  0.861931 10.984840  -24.479403  0.000000  -0.000000  0.000000  0.000000  -0.574175  -0.818733  0.000000  0.000000
106  1  1.049474 18.610015  -19.961351  0.000000  -0.000000  -0.000000  0.000000  0.778474  -0.627677  0.000000  0.000000
107  1  0.799735 -20.955919  -20.603725  0.000000  0.000000  -0.000000  0.000000  -0.964620  0.263644  0.000000  0.000000
108  1  1.050030 21.994426  34.348654  0.000000  0.000000  -0.000000  0.000000  -0.937112  -0.349028  0.000000  0.000000
109  1  0.936415 42.189311  12.988010  0.000000  0.000000  0.000000  0.000000  0.966978  -0.254860  0.000000  0.000000
110  1  1.063529 12.008692  26.910735  0.000000  0.000000  -0.000000  0.000000  0.803525  -0.595270  0.000000  0.000000
111  1  1.023099 -5.918469  -45.430281  0.000000  0.000000  0.000000  0.000000  0.279423  0.960168  0.000000  0.000000
112  1  0.943829 30.837917  14.568457  0.000000  0.000000  0.000000  0.000000  -0.961743  0.273954  0.000000  0.000000
113  1  0.925246 3.581467  30.884446  0.000000  -0.000000  0.000000  0.000000  -0.999807  -0.019661  0.000000  0.000000
114  1  0.859874 -42.783219  15.759928  0.000000  0.000000  -0.000000  0.000000  0.989922  0.141615  0.000000  0.000000
115  1  0.782087 -22.412195  14.494403  0.000000  -0.000000  0.000000  0.000000  0.654409  -0.756141  0.000000  0.000000
116  1  1.052418 -22.788631  -24.567428  0.000000  -0.000000  0.000000  0.000000  -0.810073  -0.586329  0.000000  0.000000
117  1  0.829958 -45.022359  20.792159  0.000000  -0.000000  0.000000  0.000000  0.999906  0.013695  0.000000  0.000000
118  1  1.073746 2.461587  8.362255  0.000000  0.000000  -0.000000  0.000000  -0.922600  0.385757  0.000000  0.000000
119  1  1.071083 12.283937  -43.876163  0.000000  0.000000  0.000000  0.000000  0.708205  -0.706007  0.000000  0.000000
120  1  0.751743 41.482900  -46.518198  0.000000  0.000000  0.000000  0.000000  -0.893560  -0.448944  0.000000  0.000000
121  1  1.006963 -24.858942  -13.258505  0.000000  0.000000  0.000000  0.000000  0.751435  0.659807  0.000000  0.000000
122  1  0.853801 -43.615640  11.973099  0.000000  -0.000000  -0.000000  0.000000  0.201974  -0.979391  0.000000  0.000000
123  1  0.815889 -7.275882  -0.932813  0.000000  -0.000000  -0.000000  0.000000  0.902165  0.431390  0.000000  0.000000
124  1  0.756499 26.191419  42.845815  0.000000  0.000000  -0.000000  0.000000  0.365999  -0.930615  0.000000  0.000000
125  1  0.838253 -46.701564  45.297894  0.000000  -0.000000  0.000000  0.000000  -0.775073  0.631872  0.000000  0.000000
126  1  0.827345 -12.787091  -22.211409  0.000000  -0.000000  0.000000  0.000000  -0.170765  -0.985312  0.000000  0.000000
127  1  0.886372 -12.556800  -49.023750  0.000000  0.000000  -0.000000  0.000000  0.725303  0.688430  0.000000  0.000000
128  1  1.167745 15.622739  -17.776841  0.000000  0.000000  -0.000000  0.000000  0.631770  -0.775156  0.000000  0.000000
129  1  0.846412 -35.488191  -35.720453  0.000000  0.000000  -0.000000  0.000000  0.755469  0.655184  0.000000  0.000000
130  1  1.024162 -19.692083  47.147155  0.000000  0.000000  0.000000  0.000000  -0.686084  0.727522  0.000000  0.000000
131  1  0.841088 -21.484827  44.934713  0.000000  -0.000000  0.000000  0.000000  0.986113  0.166076  0.000000  0.000000
132  1  0.814478 -23.473346  -22.933964  0.000000  0.000000  -0.000000  0.000000  -0.164116  -0.986441  0.000000  0.000000
133  1  1.209753 18.998902  13.084454  0.000000  -0.000000  0.000000  0.000000  0.950248  -0.311493  0.000000  0.000000
134  1  1.072736 -17.346492  41.691136  0.000000  0.000000  0.000000  0.000000  -0.398791  0.917042  0.000000  0.000000
135  1  1.052477 -49.696077  -46.515380  0.000000  -0.000000  0.000000  0.000000  0.770619  -0.637296  0.000000  0.000000
136  1  0.837924 -37.789513  -30.218869  0.000000  -0.000000  0.000000  0.000000  -0.984726  0.174110  0.000000  0.000000
137  1  0.840488 6.343185  -13.081302  0.000000  0.000000  0.000000  0.000000  0.425484  0.904966  0.000000  0.000000
138  1  0.897000 23.626114  -22.610703  0.000000  -0.000000  -0.000000  0.000000  -0.924201  0.381907  0.000000  0.000000
139  1  1.013357 42.457685  44.837649  0.000000  -0.000000  -0.000000  0.000000  -0.783426  -0.621485  0.000000  0.000000
140  1  0.979437 5.123154  18.699624  0.000000  0.000000  0.000000  0.000000  -0.475534  -0.879697  0.000000  0.000000
141  1  0.932988 -15.705089  9.817608  0.000000  0.000000  -0.000000  0.000000  0.830755  -0.556638  0.000000  0.000000
142  1  0.861712 -11.235154  -20.690665  0.000000  -0.000000  -0.000000  0.000000  -0.538332  0.842733  0.000000  0.000000
143  1  1.101183 -43.295509  -48.631238  0.000000  0.000000  0.000000  0.000000  0.290418  0.956900  0.000000  0.000000
144  1  1.159164 3.283675  -0.329418  0.000000  -0.000000  -0.000000  0.000000  -0.485360  -0.874315  0.000000  0.000000
145  1  0.946260 -27.582817  27.471246  0.000000  -0.000000  -0.000000  0.000000  0.812439  -0.583046  0.000000  0.000000
146  1  0.843497 -7.213037  -35.890073  0.000000  0.000000  0.000000  0.000000  -0.781982  0.623301  0.000000  0.000000
147  1  0.965404 -48.188977  -31.169996  0.000000  0.000000  0.000000  0.000000  0.938950  0.344053  0.000000  0.000000
148  1  1.142873 28.791285  -17.702456  0.000000  0.000000  0.000000  0.000000  -0.959651  0.281193  0.000000  0.000000
149  1  1.167254 -8.536854  -29.689149  0.000000  -0.000000  0.000000  0.000000  0.954149  -0.299333  0.000000  0.000000
150  1  1.050912 36.839556  4.311078  0.000000  0.000000  0.000000  0.000000  0.658326  0.752733  0.000000  0.000000
151  1  1.165664 -3.647558  30.232272  0.000000  -0.000000  0.000000  0.000000  -0.997439  -0.071527  0.000000  0.000000
152  1  1.245548 -14.403634  -46.361579  0.000000  -0.000000  0.000000  0.000000  -0.723194  0.690645  0.000000  0.000000
153  1  1.147415 -21.019032  -38.180993  0.000000  0.000000  -0.000000  0.000000  0.246481  -0.969148  0.000000  0.000000
154  1  0.958960 10.663192  21.206659  0.000000  0.000000  0.000000  0.000000  0.050410  -0.998729  0.000000  0.000000
155  1  1.189788 45.608957  1.768420  0.000000  -0.000000  0.000000  0.000000  0.876423  0.481542  0.000000  0.000000
156  1  0.955844 -16.267093  -17.186378  0.000000  -0.000000  0.000000  0.000000  -0.447716  0.894176  0.000000  0.000000
157  1  1.000518 37.118597  -45.246738  0.000000  -0.000000  -0.000000  0.000000  -0.467808  -0.883830  0.000000  0.000000
158  1  0.787419 -11.035908  48.639459  0.000000  -0.000000  -0.000000  0.000000  0.998985  -0.045033  0.000000  0.000000
159  1  1.048620 -34.901254  -1.224712  0.000000  -0.000000  0.000000  0.000000  -0.846848  0.531836  0.000000  0.000000
160  1  1.012268 -48.574231  37.797916  0.000000  0.000000  -0.000000  0.000000  0.365563  0.930787  0.000000  0.000000
161  1  0.874319 -29.835125  -16.613711  0.000000  -0.000000  0.000000  0.000000  0.912289  -0.409547  0.000000  0.000000
162  1  0.881552 -37.032961  7.154875  0.000000  -0.000000  -0.000000  0.000000  -0.600719  0.799460  0.000000  0.000000
163  1  0.910220 44.589165  16.027067  0.000000  -0.000000  -0.000000  0.000000  -0.662389  0.749160  0.000000  0.000000
164  1  0.886397 34.296079  31.333632  0.000000  0.000000  -0.000000  0.000000  0.840914  -0.541170  0.000000  0.000000
165  1  1.156563 -26.310584  -23.809324  0.000000  0.000000  0.000000  0.000000  -0.859583  -0.510997  0.000000  0.000000
166  1  0.944287 34.109296  47.273709  0.000000  0.000000  0.000000  0.000000  -0.924667  -0.380776  0.000000  0.000000
167  1  1.235505 -1.670089  28.027496  0.000000  0.000000  -0.000000  0.000000  -0.968129  -0.250450  0.000000  0.000000
168  1  1.247250 -2.063869  -35.173303  0.000000  0.000000  -0.000000  0.000000  -0.957195  0.289444  0.000000  0.000000
169  1  1.010695 28.437754  6.513549  0.000000  -0.000000  0.000000  0.000000  -0.482399  -0.875951  0.000000  0.000000
170  1  1.050582 20.258010  -14.724380  0.000000  0.000000  0.000000  0.000000  -0.931888  0.362747  0.000000  0.000000
171  1  0.874507 -5.711164  -4.652252  0.000000  -0.000000  0.000000  0.000000  -0.970388  -0.241550  0.000000  0.000000
172  1  1.164044 21.542286  6.005457  0.000000  0.000000  -0.000000  0.000000  -0.995758  -0.092010  0.000000  0.000000
173  1  1.134653 -34.675542  35.896834  0.000000  -0.000000  0.000000  0.000000  -0.408966  0.912550  0.000000  0.000000
174  1  0.948800 -29.900797  28.897902  0.000000  0.000000  0.000000  0.000000  0.816012  -0.578036  0.000000  0.000000
175  1  1.071958 -6.563719  -26.001103  0.000000  0.000000  0.000000  0.000000  0.993537  -0.113507  0.000000  0.000000
176  1  1.013826 -26.865145  9.047471  0.000000  -0.000000  -0.000000  0.000000  0.998237  0.059356  0.000000  0.000000
177  1  1.102183 13.698496  -6.987112  0.000000  -0.000000  -0.000000  0.000000  0.333098  -0.942892  0.000000  0.000000
178  1  0.781290 18.344014  30.842536  0.000000  -0.000000  -0.000000  0.000000  0.615646  0.788023  0.000000  0.000000
179  1  1.030027 49.449810  -25.096485  0.000000  -0.000000  -0.000000  0.000000  -0.323365  -0.946274  0.000000  0.000000
180  1  1.126843 41.643309  9.369037  0.000000  -0.000000  0.000000  0.000000  0.748536  -0.663095  0.000000  0.000000
181  1  1.103133 47.082993  25.012546  0.000000  0.000000  -0.000000  0.000000  -0.957355  -0.288915  0.000000  0.000000
182  1  0.787310 -12.979709  23.329713  0.000000  -0.000000  -0.000000  0.000000  0.762950  -0.646457  0.000000  0.000000
183  1  1.247218 24.956722  5.121446  0.000000  -0.000000  -0.000000  0.000000  -0.999228  -0.039296  0.000000  0.000000
184  1  1.195826 -37.740011  20.035871  0.000000  -0.000000  0.000000  0.000000  0.257659  0.966236  0.000000  0.000000
185  1  1.149950 -32.751513  -20.938177  0.000000  -0.000000  -0.000000  0.000000  -0.972121  0.234478  0.000000  0.000000
186  1  0.821808 48.481841  -46.981012  0.000000  0.000000  -0.000000  0.000000  -0.278693  -0.960380  0.000000  0.000000
187  1  1.112746 -10.983007  7.859664  0.000000  0.000000  -0.000000  0.000000  -0.523160  -0.852235  0.000000  0.000000
188  1  1.140078 -34.201019  2.192672  0.000000  -0.000000  -0.000000  0.000000  -0.683806  -0.729664  0.000000  0.000000
189  1  1.100269 13.973840  8.353159  0.000000  -0.000000  0.000000  0.000000  -0.990378  -0.138389  0.000000  0.000000
190  1  0.978883 -34.832123  9.464613  0.000000  0.000000  0.000000  0.000000  -0.982603  -0.185718  0.000000  0.000000
191  1  1.095584 -49.509131  -8.732583  0.000000  -0.000000  0.000000  0.000000  -0.676267  0.736656  0.000000  0.000000
192  1  0.915382 4.262631  26.027407  0.000000  -0.000000  -0.000000  0.000000  -0.828108  0.560569  0.000000  0.000000
193  1  1.111749 -4.324431  4.706619  0.000000  0.000000  -0.000000  0.000000  -0.625663  0.780093  0.000000  0.000000
194  1  1.168487 -0.670245  -38.858318  0.000000  -0.000000  -0.000000  0.000000  -0.965374  -0.260872  0.000000  0.000000
195  1  1.154073 -20.899345  23.797143  0.000000  0.000000  0.000000  0.000000  -0.905817  -0.423670  0.000000  0.000000
196  1  0.758610 -32.435482  4.813107  0.000000  -0.000000  -0.000000  0.000000  0.283511  0.958969  0.000000  0.000000
197  1  1.145174 16.416312  -37.162643  0.000000  0.000000  -0.000000  0.000000  -0.626566  -0.779368  0.000000  0.000000
198  1  0.822860 30.053204  -4.346338  0.000000  -0.000000  -0.000000  0.000000  0.988432  -0.151664  0.000000  0.000000
199  1  0.895876 -10.717636  -7.176261  0.000000  0.000000  -0.000000  0.000000  0.550792  -0.834643  0.000000  0.000000
200  1  1.195019 -40.265404  0.166936  0.000000  -0.000000  -0.000000  0.000000  -0.913591  0.406635  0.000000  0.000000
201  1  0.906191 41.170416  -36.692224  0.000000  0.000000  0.000000  0.000000  -0.824274  0.566191  0.000000  0.000000
202  1  1.174120 -10.218263  -6.644264  0.000000  -0.000000  -0.000000  0.000000  0.359466  -0.933158  0.000000  0.000000
203  1  1.031846 11.793144  43.932556  0.000000  -0.000000  -0.000000  0.000000  0.250505  0.968115  0.000000  0.000000
204  1  1.171469 -30.386010  -34.160450  0.000000  -0.000000  -0.000000  0.000000  0.492418  0.870359  0.000000  0.000000
205  1  0.800027 21.488936  3.424376  0.000000  -0.000000  0.000000  0.000000  0.974533  -0.224245  0.000000  0.000000
206  1  1.178336 -10.652216  36.855592  0.000000  0.000000  0.000000  0.000000  0.491790  0.870714  0.000000  0.000000
207  1  0.811464 18.870658  -48.942474  0.000000  -0.000000  -0.000000  0.000000  0.302169  0.953255  0.000000  0.000000
208  1  0.842826 -3.823316  -45.400950  0.000000  0.000000  -0.000000  0.000000  0.984548  0.175118  0.000000  0.000000
209  1  0.845077 17.036766  22.796433  0.000000  0.000000  -0.000000  0.000000  -0.978696  0.205317  0.000000  0.000000
210  1  0.983214 27.570441  42.514851  0.000000  0.000000  0.000000  0.000000  -0.365969  -0.930627  0.000000  0.000000
211  1  1.161462 36.513252  21.518991  0.000000  0.000000  0.000000  0.000000  0.800534  0.599287  0.000000  0.000000
212  1  1.074795 -17.341813  37.001403  0.000000  0.000000  -0.000000  0.000000  -0.952575  0.304305  0.000000  0.000000
213  1  0.941941 -41.549925  19.804539  0.000000  -0.000000  -0.000000  0.000000  0.205064  0.978749  0.000000  0.000000
214  1  1.142932 -3.047767  -25.871600  0.000000  0.000000  0.000000  0.000000  -0.948083  -0.318023  0.000000  0.000000
215  1  1.016304 34.220259  44.150018  0.000000  0.000000  0.000000  0.000000  0.981760  0.190122  0.000000  0.000000
216  1  0.841722 45.742767  11.694599  0.000000  0.000000  -0.000000  0.000000  0.577587  -0.816329  0.000000  0.000000
217  1  0.782906 1.646113  -24.797492  0.000000  -0.000000  0.000000  0.000000  -0.373210  0.927747  0.000000  0.000000
218  1  0.762722 8.540703  9.383423  0.000000  -0.000000  0.000000  0.000000  -0.903845  0.427860  0.000000  0.000000
219  1  0.967519 13.930931  0.718719  0.000000  0.000000  -0.000000  0.000000  -0.309855  -0.950784  0.000000  0.000000
220  1  1.090395 -43.330740  40.253178  0.000000  0.000000  0.000000  0.000000  -0.817574  -0.575823  0.000000  0.000000
221  1  0.953575 3.003148  -46.030354  0.000000  -0.000000  0.000000  0.000000  0.503256  0.864137  0.000000  0.000000
222  1  1.224551 10.659357  -3.199482  0.000000  -0.000000  -0.000000  0.000000  0.999154  0.041117  0.000000  0.000000
