# Total of 3183 particles
# Generated on : 2015-03-04 18:55:06.477162
# id  type radius  x   y   z   vx   vy   vz   nx   ny   nz  omega
74  1  1.000000 -17.897506  42.928207  0.000000  -0.778575  -0.627551  0.000000  0.965190  -0.261550  0.000000  0.000000
75  1  1.000000 -5.430452  -14.289376  0.000000  0.813630  -0.581383  0.000000  0.826369  -0.563129  0.000000  0.000000
76  1  1.000000 2.355177  24.768210  0.000000  0.415288  0.909690  0.000000  0.039848  -0.999206  0.000000  0.000000
77  1  1.000000 20.291694  37.496005  0.000000  0.938933  -0.344101  0.000000  -0.884000  0.467487  0.000000  0.000000
78  1  1.000000 -47.847843  41.000696  0.000000  0.821079  0.570814  0.000000  -0.821449  -0.570282  0.000000  0.000000
79  1  1.000000 32.315572  39.340341  0.000000  -0.990663  -0.136333  0.000000  0.733367  -0.679833  0.000000  0.000000
80  1  1.000000 33.358720  46.297373  0.000000  0.801766  0.597638  0.000000  0.297431  -0.954743  0.000000  0.000000
81  1  1.000000 -17.469960  18.030103  0.000000  0.596703  -0.802463  0.000000  0.229090  -0.973405  0.000000  0.000000
82  1  1.000000 33.996884  -47.519759  0.000000  -0.426495  -0.904490  0.000000  0.792527  0.609837  0.000000  0.000000
83  1  1.000000 42.387928  24.159279  0.000000  -0.213933  -0.976848  0.000000  0.578701  -0.815540  0.000000  0.000000
84  1  1.000000 -16.755683  -10.976243  0.000000  -0.033435  0.999441  0.000000  0.343465  0.939165  0.000000  0.000000
85  1  1.000000 45.890415  15.501154  0.000000  0.605266  0.796023  0.000000  0.953877  -0.300199  0.000000  0.000000
86  1  1.000000 -1.537122  45.939980  0.000000  0.250968  0.967995  0.000000  -0.999986  0.005230  0.000000  0.000000
87  1  1.000000 40.178661  -44.493556  0.000000  0.054686  0.998504  0.000000  -0.610010  0.792394  0.000000  0.000000
88  1  1.000000 12.587097  -31.578555  0.000000  -0.039771  0.999209  0.000000  0.791298  -0.611431  0.000000  0.000000
89  1  1.000000 6.114886  34.157872  0.000000  0.973538  0.228527  0.000000  0.738406  0.674356  0.000000  0.000000
90  1  1.000000 1.728060  -21.369648  0.000000  0.994690  -0.102918  0.000000  -0.891411  0.453196  0.000000  0.000000
91  1  1.000000 20.045837  16.066133  0.000000  0.956210  0.292682  0.000000  -0.259350  -0.965783  0.000000  0.000000
92  1  1.000000 38.240056  9.344910  0.000000  0.129862  -0.991532  0.000000  0.864830  0.502065  0.000000  0.000000
93  1  1.000000 -6.833210  26.383002  0.000000  -0.473694  -0.880689  0.000000  0.537816  0.843062  0.000000  0.000000
94  1  1.000000 -40.272428  42.418593  0.000000  0.881823  -0.471580  0.000000  -0.987294  -0.158906  0.000000  0.000000
95  1  1.000000 -5.687403  23.699215  0.000000  0.700011  0.714132  0.000000  -0.987679  -0.156495  0.000000  0.000000
96  1  1.000000 43.536827  -19.091753  0.000000  -0.858389  -0.512999  0.000000  0.465671  0.884958  0.000000  0.000000
97  1  1.000000 -47.325647  -25.538315  0.000000  0.033418  0.999441  0.000000  -0.956353  -0.292215  0.000000  0.000000
98  1  1.000000 36.275351  4.021491  0.000000  0.999991  -0.004315  0.000000  0.057032  -0.998372  0.000000  0.000000
99  1  1.000000 -4.265881  -8.600953  0.000000  -0.902488  0.430716  0.000000  -0.638967  -0.769235  0.000000  0.000000
100  1  1.000000 27.436885  3.318509  0.000000  -0.796956  -0.604038  0.000000  0.846314  -0.532685  0.000000  0.000000
101  1  1.000000 25.338800  28.124314  0.000000  -0.717162  -0.696906  0.000000  0.458763  0.888559  0.000000  0.000000
102  1  1.000000 -36.097914  -34.640641  0.000000  0.433284  0.901258  0.000000  0.459348  -0.888256  0.000000  0.000000
103  1  1.000000 -30.283449  11.409182  0.000000  -0.759507  0.650499  0.000000  -0.362881  0.931836  0.000000  0.000000
104  1  1.000000 49.360105  27.321940  0.000000  0.076808  -0.997046  0.000000  -0.023782  0.999717  0.000000  0.000000
105  1  1.000000 -37.769084  -34.309420  0.000000  0.798496  0.602000  0.000000  -0.582842  -0.812586  0.000000  0.000000
106  1  1.000000 28.010147  35.085989  0.000000  0.824888  -0.565297  0.000000  -0.724001  0.689799  0.000000  0.000000
107  1  1.000000 2.165829  12.232146  0.000000  -0.109709  -0.993964  0.000000  0.244914  -0.969545  0.000000  0.000000
108  1  1.000000 48.424188  -18.979647  0.000000  -0.507657  -0.861559  0.000000  0.874649  0.484758  0.000000  0.000000
109  1  1.000000 47.198481  28.240797  0.000000  0.377566  0.925983  0.000000  0.829875  -0.557949  0.000000  0.000000
110  1  1.000000 35.533717  -20.186302  0.000000  0.906983  -0.421166  0.000000  0.610005  0.792397  0.000000  0.000000
111  1  1.000000 -15.818887  10.068752  0.000000  0.776308  0.630353  0.000000  -0.782948  -0.622087  0.000000  0.000000
112  1  1.000000 -18.596477  -22.628430  0.000000  -0.787354  0.616501  0.000000  -0.947422  0.319987  0.000000  0.000000
113  1  1.000000 -23.079339  47.212708  0.000000  0.573613  -0.819126  0.000000  -0.564718  0.825284  0.000000  0.000000
114  1  1.000000 49.887314  -29.966025  0.000000  0.637612  -0.770357  0.000000  0.340894  0.940102  0.000000  0.000000
115  1  1.000000 23.586774  -48.849099  0.000000  0.895420  -0.445222  0.000000  0.523138  -0.852248  0.000000  0.000000
116  1  1.000000 25.025917  -29.180468  0.000000  0.534619  0.845093  0.000000  0.864471  0.502682  0.000000  0.000000
117  1  1.000000 -18.356125  5.733625  0.000000  -0.148567  -0.988902  0.000000  0.336937  0.941527  0.000000  0.000000
118  1  1.000000 42.090613  -38.586142  0.000000  -0.742482  0.669866  0.000000  -0.649228  -0.760594  0.000000  0.000000
119  1  1.000000 -26.358874  12.414605  0.000000  0.109857  -0.993947  0.000000  0.983840  0.179050  0.000000  0.000000
120  1  1.000000 30.765342  37.319877  0.000000  0.172389  0.985029  0.000000  0.321583  -0.946881  0.000000  0.000000
121  1  1.000000 -24.756858  -12.967213  0.000000  0.513103  -0.858327  0.000000  0.998649  -0.051955  0.000000  0.000000
122  1  1.000000 23.242380  -42.662281  0.000000  -0.436486  0.899711  0.000000  0.993459  -0.114187  0.000000  0.000000
123  1  1.000000 -23.759503  -12.894987  0.000000  0.220427  -0.975403  0.000000  0.067006  -0.997753  0.000000  0.000000
124  1  1.000000 39.262654  47.867214  0.000000  0.919481  -0.393135  0.000000  0.076641  0.997059  0.000000  0.000000
125  1  1.000000 -32.786752  25.791320  0.000000  0.982677  0.185327  0.000000  0.762328  0.647191  0.000000  0.000000
126  1  1.000000 -23.990952  -31.029780  0.000000  -0.731529  0.681810  0.000000  -0.982071  0.188510  0.000000  0.000000
127  1  1.000000 4.869958  -23.116304  0.000000  -0.416651  -0.909066  0.000000  -0.207783  0.978175  0.000000  0.000000
128  1  1.000000 22.565221  38.136000  0.000000  -0.795879  0.605455  0.000000  -0.670145  -0.742230  0.000000  0.000000
129  1  1.000000 -10.226628  30.173914  0.000000  -0.531487  -0.847066  0.000000  0.993580  -0.113131  0.000000  0.000000
130  1  1.000000 -15.004184  24.996990  0.000000  0.690319  0.723505  0.000000  0.405527  -0.914083  0.000000  0.000000
131  1  1.000000 -30.817749  25.769770  0.000000  -0.513557  -0.858055  0.000000  -0.999959  0.009093  0.000000  0.000000
132  1  1.000000 24.348865  12.473435  0.000000  -0.967829  -0.251610  0.000000  0.049954  -0.998751  0.000000  0.000000
133  1  1.000000 4.875664  20.015906  0.000000  0.556241  0.831021  0.000000  -0.031906  0.999491  0.000000  0.000000
134  1  1.000000 -21.450193  -13.917514  0.000000  -0.908688  0.417476  0.000000  -0.792868  0.609394  0.000000  0.000000
135  1  1.000000 -42.585900  -15.980596  0.000000  -0.744238  -0.667914  0.000000  0.303584  -0.952805  0.000000  0.000000
136  1  1.000000 -39.174770  18.769813  0.000000  -0.998247  -0.059180  0.000000  0.000919  1.000000  0.000000  0.000000
137  1  1.000000 33.498993  8.975234  0.000000  0.955297  -0.295648  0.000000  -0.121548  -0.992586  0.000000  0.000000
138  1  1.000000 0.672116  -16.546130  0.000000  0.711007  -0.703185  0.000000  0.931903  0.362707  0.000000  0.000000
139  1  1.000000 -21.321763  1.074921  0.000000  -0.479298  -0.877652  0.000000  -0.999671  0.025664  0.000000  0.000000
140  1  1.000000 -0.236407  -43.311025  0.000000  -0.977155  0.212526  0.000000  -0.052621  0.998615  0.000000  0.000000
141  1  1.000000 42.023357  -36.856031  0.000000  -0.972463  0.233056  0.000000  -0.449167  0.893448  0.000000  0.000000
142  1  1.000000 17.525441  -26.872728  0.000000  0.990791  0.135397  0.000000  0.979359  0.202126  0.000000  0.000000
143  1  1.000000 -26.416066  0.670231  0.000000  -0.581708  -0.813398  0.000000  -0.836399  0.548120  0.000000  0.000000
144  1  1.000000 23.704445  24.593912  0.000000  0.941438  -0.337186  0.000000  -0.779958  -0.625832  0.000000  0.000000
145  1  1.000000 -33.285249  -35.716390  0.000000  -0.997891  0.064905  0.000000  -0.162445  -0.986718  0.000000  0.000000
146  1  1.000000 30.039441  -13.377015  0.000000  -0.362798  -0.931868  0.000000  0.949834  0.312754  0.000000  0.000000
147  1  1.000000 16.747663  47.599982  0.000000  0.834395  -0.551168  0.000000  -0.929359  -0.369177  0.000000  0.000000
148  1  1.000000 -0.825912  -24.765224  0.000000  -0.746289  0.665623  0.000000  0.177036  0.984204  0.000000  0.000000
149  1  1.000000 34.609089  32.004176  0.000000  -0.994315  0.106474  0.000000  0.567922  -0.823083  0.000000  0.000000
150  1  1.000000 16.028885  28.057737  0.000000  0.185652  -0.982616  0.000000  0.559009  -0.829162  0.000000  0.000000
151  1  1.000000 -0.584540  41.846011  0.000000  0.321012  -0.947075  0.000000  -0.538778  0.842448  0.000000  0.000000
152  1  1.000000 34.433584  16.722023  0.000000  0.996072  -0.088549  0.000000  0.982823  -0.184551  0.000000  0.000000
153  1  1.000000 -34.107833  16.541409  0.000000  -0.937865  -0.347001  0.000000  0.989237  0.146325  0.000000  0.000000
154  1  1.000000 16.041372  -46.898919  0.000000  0.991225  -0.132185  0.000000  -0.272571  0.962136  0.000000  0.000000
155  1  1.000000 28.868518  -35.367792  0.000000  -0.208422  0.978039  0.000000  0.016963  0.999856  0.000000  0.000000
156  1  1.000000 28.378232  -37.981990  0.000000  0.261408  -0.965228  0.000000  0.875895  0.482502  0.000000  0.000000
157  1  1.000000 -11.629812  24.913250  0.000000  0.813613  -0.581406  0.000000  -0.992704  0.120578  0.000000  0.000000
158  1  1.000000 19.860086  31.734445  0.000000  -0.929696  -0.368328  0.000000  -0.977685  -0.210075  0.000000  0.000000
159  1  1.000000 3.152176  -39.570819  0.000000  0.937138  0.348959  0.000000  -0.838076  -0.545554  0.000000  0.000000
160  1  1.000000 -22.679120  24.334845  0.000000  -0.037670  0.999290  0.000000  -0.729052  0.684459  0.000000  0.000000
161  1  1.000000 8.404582  -44.527046  0.000000  -0.626565  -0.779369  0.000000  -0.973742  0.227655  0.000000  0.000000
162  1  1.000000 -21.215357  42.026242  0.000000  -0.843784  0.536683  0.000000  0.943090  0.332538  0.000000  0.000000
163  1  1.000000 -49.500271  20.535844  0.000000  0.145035  -0.989427  0.000000  0.975256  0.221077  0.000000  0.000000
164  1  1.000000 -31.903361  -46.729519  0.000000  0.704560  0.709644  0.000000  -0.853353  -0.521334  0.000000  0.000000
165  1  1.000000 31.207122  34.688740  0.000000  -0.940023  0.341111  0.000000  -0.995989  0.089471  0.000000  0.000000
166  1  1.000000 -2.100295  -28.517004  0.000000  0.965872  0.259018  0.000000  0.956688  -0.291114  0.000000  0.000000
167  1  1.000000 -17.042030  -42.121427  0.000000  0.389031  0.921225  0.000000  0.923079  -0.384610  0.000000  0.000000
168  1  1.000000 12.237182  -18.638227  0.000000  -0.132019  0.991247  0.000000  0.466064  -0.884751  0.000000  0.000000
169  1  1.000000 -10.045231  5.339486  0.000000  -0.855877  0.517180  0.000000  -0.345068  -0.938578  0.000000  0.000000
170  1  1.000000 -12.111280  -26.503135  0.000000  -0.836400  -0.548119  0.000000  -0.059877  0.998206  0.000000  0.000000
171  1  1.000000 7.817874  0.776167  0.000000  0.833637  -0.552313  0.000000  0.159153  0.987254  0.000000  0.000000
172  1  1.000000 -35.850156  10.545012  0.000000  -0.991685  -0.128688  0.000000  -0.628413  0.777880  0.000000  0.000000
173  1  1.000000 -40.649949  -16.510060  0.000000  0.510279  0.860009  0.000000  0.778961  -0.627072  0.000000  0.000000
174  1  1.000000 -45.276055  31.396333  0.000000  0.047764  0.998859  0.000000  -0.934840  -0.355070  0.000000  0.000000
175  1  1.000000 -33.609048  -13.804092  0.000000  0.988138  0.153570  0.000000  0.924447  -0.381310  0.000000  0.000000
176  1  1.000000 46.300881  -38.212306  0.000000  -0.762684  -0.646771  0.000000  -0.764709  0.644376  0.000000  0.000000
177  1  1.000000 45.603681  39.117378  0.000000  0.964269  0.264927  0.000000  0.073704  -0.997280  0.000000  0.000000
178  1  1.000000 23.038898  -34.537261  0.000000  -0.949570  -0.313555  0.000000  -0.402204  0.915550  0.000000  0.000000
179  1  1.000000 21.561914  24.870004  0.000000  -0.476086  -0.879399  0.000000  -0.993089  0.117362  0.000000  0.000000
180  1  1.000000 -13.696260  -16.038972  0.000000  -0.622477  -0.782638  0.000000  0.392550  -0.919731  0.000000  0.000000
181  1  1.000000 11.151028  6.457926  0.000000  0.038658  -0.999252  0.000000  -0.235340  0.971913  0.000000  0.000000
182  1  1.000000 44.493043  21.796148  0.000000  0.624423  0.781086  0.000000  -0.604215  -0.796821  0.000000  0.000000
183  1  1.000000 -24.364053  -17.701579  0.000000  -0.454031  0.890986  0.000000  0.960477  0.278358  0.000000  0.000000
184  1  1.000000 -29.264460  32.404852  0.000000  0.902867  0.429919  0.000000  -0.999922  0.012520  0.000000  0.000000
185  1  1.000000 49.632929  -27.155736  0.000000  0.976571  0.215194  0.000000  -0.998414  0.056304  0.000000  0.000000
186  1  1.000000 44.089994  -37.890982  0.000000  -0.950053  0.312087  0.000000  0.756515  -0.653976  0.000000  0.000000
187  1  1.000000 20.789506  -11.847353  0.000000  0.919258  -0.393657  0.000000  -0.815115  -0.579299  0.000000  0.000000
188  1  1.000000 8.650204  -34.181050  0.000000  -0.819353  0.573289  0.000000  0.941037  0.338302  0.000000  0.000000
189  1  1.000000 34.926730  -23.290406  0.000000  -0.966396  -0.257058  0.000000  -0.353828  0.935310  0.000000  0.000000
190  1  1.000000 -41.900116  37.335340  0.000000  0.544039  -0.839060  0.000000  0.943870  0.330317  0.000000  0.000000
191  1  1.000000 -25.496917  23.629479  0.000000  -0.880427  -0.474182  0.000000  0.597327  -0.801998  0.000000  0.000000
192  1  1.000000 -16.761221  15.797073  0.000000  0.324707  -0.945815  0.000000  -0.110576  -0.993868  0.000000  0.000000
193  1  1.000000 -47.227460  -42.898986  0.000000  -0.974290  0.225299  0.000000  -0.062544  -0.998042  0.000000  0.000000
194  1  1.000000 18.994330  37.135093  0.000000  -0.989751  -0.142802  0.000000  -0.632126  -0.774866  0.000000  0.000000
195  1  1.000000 -30.194020  8.001302  0.000000  0.479816  0.877369  0.000000  0.607209  0.794542  0.000000  0.000000
196  1  1.000000 -46.020051  38.301363  0.000000  -0.316531  -0.948582  0.000000  0.999687  0.025019  0.000000  0.000000
197  1  1.000000 30.269352  13.008600  0.000000  0.735818  -0.677179  0.000000  -0.896016  -0.444022  0.000000  0.000000
198  1  1.000000 -21.417729  -18.806321  0.000000  0.898012  -0.439970  0.000000  -0.116078  0.993240  0.000000  0.000000
199  1  1.000000 26.087833  45.695787  0.000000  0.693059  -0.720881  0.000000  -0.864688  -0.502310  0.000000  0.000000
200  1  1.000000 -17.518018  41.295164  0.000000  -0.983619  -0.180259  0.000000  0.245667  0.969354  0.000000  0.000000
201  1  1.000000 21.221003  -12.898194  0.000000  0.234537  -0.972107  0.000000  -0.709105  0.705103  0.000000  0.000000
202  1  1.000000 -22.547260  -11.354457  0.000000  -0.417370  0.908737  0.000000  -0.263245  -0.964729  0.000000  0.000000
203  1  1.000000 16.796741  -36.071309  0.000000  0.706971  -0.707242  0.000000  0.909123  0.416527  0.000000  0.000000
204  1  1.000000 26.112869  -40.407135  0.000000  0.731895  -0.681418  0.000000  0.435556  0.900162  0.000000  0.000000
205  1  1.000000 -14.481607  -23.528548  0.000000  -0.981916  0.189315  0.000000  0.993494  0.113881  0.000000  0.000000
206  1  1.000000 -42.107948  2.474312  0.000000  0.977954  0.208821  0.000000  0.924865  -0.380295  0.000000  0.000000
207  1  1.000000 27.510344  48.451654  0.000000  0.451522  0.892260  0.000000  0.570594  0.821232  0.000000  0.000000
208  1  1.000000 35.469907  -38.534448  0.000000  -0.896236  -0.443577  0.000000  0.982522  -0.186146  0.000000  0.000000
209  1  1.000000 47.638921  -35.538831  0.000000  0.829435  -0.558603  0.000000  -0.192066  -0.981382  0.000000  0.000000
210  1  1.000000 -44.680362  48.404008  0.000000  -0.086645  -0.996239  0.000000  0.534770  0.844998  0.000000  0.000000
211  1  1.000000 -16.651869  -43.999968  0.000000  -0.131046  -0.991376  0.000000  0.927821  0.373025  0.000000  0.000000
212  1  1.000000 47.393440  29.498551  0.000000  -0.628364  -0.777919  0.000000  0.765207  0.643785  0.000000  0.000000
213  1  1.000000 11.893200  -19.870727  0.000000  0.567579  0.823319  0.000000  -0.235894  0.971779  0.000000  0.000000
214  1  1.000000 31.733837  -17.334019  0.000000  -0.971458  -0.237210  0.000000  -0.660450  0.750870  0.000000  0.000000
215  1  1.000000 8.033232  -18.193619  0.000000  0.995684  0.092806  0.000000  -0.203361  -0.979104  0.000000  0.000000
216  1  1.000000 9.843350  27.568528  0.000000  0.725324  -0.688408  0.000000  -0.972589  -0.232531  0.000000  0.000000
217  1  1.000000 12.846084  -30.666283  0.000000  0.298121  0.954528  0.000000  -0.720524  0.693430  0.000000  0.000000
218  1  1.000000 8.519840  41.514349  0.000000  0.243691  -0.969853  0.000000  0.958693  0.284442  0.000000  0.000000
219  1  1.000000 -1.143835  47.999479  0.000000  -0.390673  -0.920529  0.000000  0.640743  0.767755  0.000000  0.000000
220  1  1.000000 -31.413180  12.733942  0.000000  0.999008  0.044531  0.000000  0.638732  0.769429  0.000000  0.000000
221  1  1.000000 2.591618  -18.718347  0.000000  0.316797  -0.948493  0.000000  0.833827  -0.552025  0.000000  0.000000
222  1  1.000000 48.366517  -8.638683  0.000000  -0.591890  0.806019  0.000000  -0.571368  -0.820694  0.000000  0.000000
