keys:  id  x y nx ny vx vy 
  29  -33.074023  -36.236930  -0.920106  0.391669  0.593211  0.805047
  30  -22.308555  45.895495  -0.935454  0.353449  0.999729  0.023285
  31  43.888029  -9.979885  -0.694012  -0.719963  -0.484072  0.875028
  32  -15.572780  23.877120  0.242566  -0.970135  -0.806324  -0.591474
  33  37.390265  -21.496532  -0.995946  0.089949  0.180825  0.983515
  34  -19.451663  19.640018  0.958925  -0.283661  0.518164  -0.855281
  35  20.035526  0.762986  -0.963841  -0.266477  0.952186  -0.305520
  36  9.188009  41.386437  -0.308614  0.951187  0.666204  0.745769
  37  -41.151382  -36.806971  -0.910569  0.413358  -0.859177  0.511679
  38  -29.999120  10.294011  0.374580  0.927194  0.934259  0.356596
  39  3.699140  -22.760589  -0.888033  0.459780  0.934939  -0.354809
  40  40.904177  38.493286  0.871109  -0.491091  -0.600256  -0.799808
  41  -37.170014  28.914781  0.987670  0.156549  -0.761326  0.648369
  42  -20.798982  -2.496010  0.999654  -0.026296  -0.684085  -0.729402
  43  33.108247  -40.358501  -0.099070  0.995080  0.608044  0.793904
  44  18.878667  15.757252  -0.997153  0.075406  0.986074  -0.166308
  45  40.237838  15.092977  0.969684  0.244364  -0.975213  -0.221270
  46  28.626020  -34.419628  -0.987778  0.155870  -0.167710  -0.985836
  47  1.346888  -35.189035  0.333964  0.942586  0.420981  -0.907069
  48  -22.959413  28.335926  -0.201917  0.979403  -0.996618  0.082173
  49  -17.125705  0.170618  0.310116  -0.950699  0.269470  -0.963009
  50  -33.586402  -6.878682  0.561484  -0.827488  0.330768  0.943712
  51  44.170062  23.149727  -0.943768  -0.330609  0.083103  0.996541
  52  -37.677874  21.101185  -0.350831  0.936439  -0.761132  0.648598
  53  49.186376  40.906463  -0.917463  0.397820  0.909061  -0.416663
  54  -46.078222  -4.031374  -0.978800  -0.204817  -0.049314  -0.998783
  55  -42.623823  33.089024  -0.331844  0.943334  0.312238  -0.950004
  56  -28.272251  19.776112  0.403745  0.914871  -0.174592  -0.984641
  57  -11.352360  15.289051  0.993248  0.116010  -0.631442  -0.775423
  58  -9.801849  -35.163612  -0.866039  0.499976  0.885923  0.463832
  59  -27.079254  46.124360  0.228437  -0.973559  -0.028789  -0.999586
  60  21.750530  -33.471993  0.096724  -0.995311  -0.988709  -0.149849
  61  -41.069125  25.026753  0.870955  0.491363  -0.971828  0.235689
  62  -10.225758  49.327862  -0.668521  -0.743693  0.997014  -0.077226
  63  -24.033382  -47.478405  -0.669883  0.742466  0.986693  0.162593
  64  -8.424935  4.970482  0.829598  0.558361  -0.594878  0.803816
  65  22.835735  44.586787  -0.987757  0.155999  0.791133  0.611644
  66  -27.218524  -34.220553  0.102458  -0.994737  0.672607  0.740000
  67  32.986719  -17.137075  -0.999741  0.022761  -0.983113  0.182997
  68  -3.577425  46.810790  0.991405  0.130825  0.975671  -0.219240
  69  11.130908  11.995166  0.251604  0.967830  -0.674214  -0.738536
  70  24.260996  41.941908  -0.922730  0.385448  -0.345831  -0.938297
  71  2.693833  22.835362  -0.424735  0.905318  0.693538  0.720420
  72  41.771805  -13.896320  -0.498013  0.867170  -0.881889  -0.471457
  73  -13.717348  1.916389  0.242460  -0.970161  -0.999086  -0.042737
  74  39.481544  30.421772  -0.998480  0.055114  0.874808  0.484469
  75  21.763302  26.736848  -0.949869  -0.312648  0.771012  -0.636821
  76  -6.173528  -6.692262  -0.227025  -0.973889  -0.698914  -0.715206
  77  32.279137  -29.399341  0.844630  0.535351  -0.685196  0.728359
  78  -27.222516  -0.654649  0.875918  0.482459  0.965566  0.260159
  79  1.016648  48.584743  0.651736  0.758445  0.808197  0.588912
  80  36.188586  33.772453  -0.942783  0.333406  -0.251923  -0.967747
  81  -19.343037  -20.015541  0.971858  -0.235567  0.091083  -0.995843
  82  22.031606  37.780739  -0.814021  -0.580836  -0.646915  -0.762562
  83  10.526636  49.546676  -0.479293  -0.877655  0.699986  -0.714157
  84  -27.564574  -7.451724  -0.627956  -0.778249  -0.862226  -0.506523
  85  -15.681791  -24.544573  -0.812368  0.583146  0.628250  0.778012
  86  22.672626  -13.590922  0.380773  -0.924669  -0.137858  0.990452
  87  -30.779718  39.050147  0.833661  0.552276  -0.415772  -0.909469
  88  45.588386  34.375560  -0.996979  0.077674  -0.696054  0.717989
  89  -14.585425  -41.894730  0.998743  0.050116  0.953076  0.302732
  90  -48.524317  -34.441228  0.937223  -0.348729  -0.562658  0.826690
  91  47.766739  -11.558015  0.101625  0.994823  -0.676844  0.736127
  92  29.455770  -38.184915  0.747328  -0.664455  -0.890003  -0.455955
  93  -38.205600  3.120416  0.032525  -0.999471  -0.345566  0.938394
  94  -44.851073  -31.830022  -0.761765  -0.647854  -0.085585  -0.996331
  95  -35.166117  36.533158  -0.636584  -0.771208  -0.470349  -0.882480
  96  -10.009306  11.930300  0.876509  -0.481385  -0.452063  -0.891986
  97  24.510060  20.131588  -0.753515  0.657431  -0.880014  0.474947
  98  -3.990953  -47.844803  0.428418  0.903581  -0.963472  0.267810
  99  7.343452  -38.125696  0.879531  0.475841  -0.711766  -0.702417
 100  17.823726  25.542302  0.107097  0.994249  -0.687707  -0.725989
 101  -12.957185  -8.619063  0.579723  0.814813  0.562382  -0.826877
 102  -37.780611  -37.039135  0.164622  -0.986357  0.946610  0.322382
 103  26.813896  36.111679  -0.916124  0.400896  0.654143  0.756371
 104  18.951027  -39.883452  0.194529  -0.980897  0.021508  -0.999769
 105  -20.644208  39.438857  0.718469  -0.695559  -0.605175  0.796092
 106  10.411816  -25.373340  0.064472  -0.997920  0.773033  0.634366
 107  -0.318131  25.587945  -0.520111  0.854099  -0.394817  -0.918760
 108  35.323791  1.915404  -0.843100  0.537756  -0.410968  0.911650
 109  -26.654346  37.754153  -0.877979  0.478700  0.148680  0.988885
 110  39.487852  -17.024518  -0.898970  -0.438010  -0.317106  0.948390
 111  9.452488  37.810999  -0.835074  -0.550138  -0.036120  0.999347
 112  34.902262  -14.771388  -0.770424  -0.637532  -0.916858  0.399215
 113  -19.213354  29.228151  0.400293  0.916387  0.588210  -0.808708
 114  -28.086915  -23.683898  -0.571452  0.820636  0.984462  -0.175600
 115  -10.510805  42.466929  -0.799234  -0.601019  -0.357013  0.934099
 116  48.701578  -26.061885  0.780303  -0.625402  -0.359561  0.933122
 117  -18.701090  16.098511  0.951473  -0.307731  0.785900  0.618353
 118  -33.670165  -21.650817  0.701290  -0.712876  0.450677  0.892687
 119  -7.163676  33.240394  0.999905  -0.013768  -0.445589  -0.895238
 120  -32.276469  29.892000  -0.560216  -0.828347  -0.886948  0.461869
 121  -17.173161  13.325311  0.213027  0.977046  -0.811527  -0.584315
 122  -33.226384  -41.042329  -0.999916  0.012949  0.478068  -0.878323
 123  20.545375  49.777770  -0.656756  0.754103  -0.748528  0.663103
 124  -6.391817  44.952976  0.850729  0.525605  -0.982132  -0.188191
 125  -15.482021  17.452574  -0.921613  -0.388109  0.260721  0.965414
 126  45.566792  43.387876  -0.645030  0.764157  0.490063  0.871687
 127  45.771040  7.647916  0.436284  0.899809  0.955296  -0.295651
 128  -20.778351  -45.729487  0.948009  0.318243  -0.773848  0.633371
 129  -19.223277  48.742549  -0.996535  0.083170  0.648027  -0.761617
 130  -2.577190  14.905821  -0.813725  0.581249  0.719097  -0.694909
 131  -24.781490  -20.686202  -0.552212  -0.833704  -0.123530  0.992341
 132  -14.618501  8.306899  0.412151  0.911115  0.993745  0.111677
 133  40.807556  49.123780  -0.807197  -0.590283  0.912711  0.408606
 134  -49.632863  -16.793817  0.950293  0.311357  0.232761  0.972534
 135  20.469373  41.779492  0.507463  0.861673  -0.905345  -0.424676
 136  17.311253  -7.789462  0.303173  0.952935  0.656060  0.754709
 137  -42.144518  6.377299  0.921371  -0.388684  0.578506  0.815678
 138  48.519162  44.277021  0.988519  0.151098  -0.998319  -0.057959
 139  -44.804800  23.538272  0.852987  -0.521931  -0.576642  0.816997
 140  31.598394  11.392302  -0.990752  0.135688  -0.887607  0.460601
 141  -10.927155  -5.195707  0.277954  -0.960594  0.979169  -0.203046
 142  -37.926754  35.262693  -0.990782  -0.135470  0.227333  -0.973817
 143  37.581501  -39.717710  0.946531  -0.322613  0.994005  -0.109333
 144  1.226810  -24.941764  0.391121  0.920339  0.110214  0.993908
 145  2.538789  -48.480098  -0.146326  -0.989236  0.981727  0.190295
 146  -26.225087  9.964812  0.515780  -0.856721  -0.045847  -0.998948
 147  -24.129358  -4.843003  -0.408846  0.912603  0.982527  0.186119
 148  -23.630994  -36.149744  0.195238  -0.980756  0.977734  -0.209850
 149  4.084767  37.545327  0.993440  0.114359  -0.490549  0.871413
 150  46.678681  -35.262918  -0.459193  0.888336  0.164027  0.986456
 151  23.317611  -6.655388  -0.083281  0.996526  0.977053  0.212996
 152  -49.432793  4.588532  0.160095  0.987102  -0.475090  -0.879937
 153  -5.602612  24.312268  0.002002  0.999998  -0.234412  -0.972137
 154  -23.883960  6.441526  0.198519  0.980097  -0.120949  -0.992659
 155  17.307057  -25.699882  0.800139  0.599815  0.980885  -0.194588
 156  15.857673  -40.704027  0.706473  0.707740  -0.837751  0.546052
 157  42.059046  -18.729052  -0.954103  0.299478  0.152856  -0.988248
 158  -28.402891  -11.096381  0.494822  0.868994  0.924910  -0.380185
 159  1.088917  6.914936  0.451495  0.892274  -0.952887  0.303326
 160  -6.469207  1.648742  -0.149359  -0.988783  -0.999764  -0.021707
 161  10.787599  6.791853  0.998212  -0.059767  0.999813  0.019340
 162  11.597699  33.591747  0.021671  0.999765  0.920164  -0.391534
 163  39.051360  42.944661  -0.173421  0.984848  0.592462  0.805598
 164  7.264847  -6.480734  -0.731793  0.681527  -0.559720  -0.828682
 165  -4.585209  -26.957018  0.898936  -0.438079  -0.078098  0.996946
 166  14.469621  -32.872864  0.242564  0.970135  0.803571  -0.595209
 167  -16.953090  3.670316  0.999785  -0.020730  0.960122  0.279583
 168  -28.418524  -30.315605  0.349930  0.936776  0.761297  0.648403
 169  -15.051512  43.575302  0.932160  -0.362047  0.614449  0.788957
 170  -42.957433  12.433810  0.391022  0.920382  -0.948690  -0.316207
 171  -5.417574  17.027230  0.926639  -0.375953  -0.820253  -0.572001
 172  1.417923  -19.944937  -0.731650  -0.681680  0.250893  0.968015
 173  34.748548  48.775113  0.576924  -0.816798  -0.297315  0.954779
 174  27.068084  -46.888015  0.566872  0.823806  0.995820  -0.091338
 175  31.614839  3.489173  -0.045500  0.998964  -0.862650  -0.505801
 176  31.114154  39.571422  0.303720  0.952761  0.019330  0.999813
 177  -15.427802  -36.268511  0.943044  -0.332667  -0.648567  0.761157
 178  30.071606  47.838349  0.877808  0.479012  -0.841412  0.540394
 179  -6.076116  -10.490462  0.668243  -0.743943  -0.496775  0.867879
 180  -2.167496  -44.796410  0.842961  0.537975  0.776465  0.630160
 181  6.461394  12.461223  -0.907456  -0.420148  -0.652873  -0.757467
 182  -47.805334  7.543473  0.822777  -0.568364  -0.999722  -0.023572
 183  -1.902469  -1.668559  -0.723028  0.690818  0.281599  0.959532
 184  -18.667912  43.121008  0.612715  0.790304  0.150704  -0.988579
 185  -10.941883  34.980799  0.998582  -0.053235  0.983661  0.180032
 186  -21.330406  -17.286155  0.600008  -0.799994  -0.999568  -0.029397
 187  -31.629506  21.910392  -0.995772  -0.091859  0.553459  -0.832876
 188  8.224240  4.505852  0.915413  -0.402517  -0.535616  -0.844462
 189  -35.633830  -26.619033  0.681733  0.731601  -0.311654  0.950196
 190  -43.281847  15.865375  -0.289686  0.957122  -0.996873  -0.079025
 191  21.284295  32.830248  -0.103253  -0.994655  -0.889473  -0.456987
 192  5.181878  -41.345443  -0.079103  -0.996866  -0.954848  0.297093
 193  31.088966  -21.905753  -0.985643  -0.168843  -0.873220  0.487326
 194  -10.914246  -38.597639  0.307476  0.951556  0.002926  0.999996
 195  -47.457039  20.636495  -0.416744  -0.909024  0.791295  -0.611435
 196  35.420136  -9.393193  -0.935829  -0.352453  0.655617  0.755093
 197  -14.403110  -12.456125  -0.499301  -0.866429  0.036560  0.999331
 198  -16.550077  20.915054  -0.995549  0.094244  -0.582044  0.813157
 199  7.141934  16.965793  -0.285721  -0.958313  -0.030015  -0.999549
 200  32.838411  22.807091  -0.998300  0.058281  0.631735  0.775184
 201  -35.896372  13.735134  0.383306  0.923622  0.556021  0.831168
 202  -4.527561  -15.845047  -0.577065  -0.816698  0.851880  0.523737
 203  49.620074  -39.460424  0.244449  -0.969662  0.961674  0.274195
 204  -39.854194  17.483742  -0.683120  -0.730306  -0.650644  -0.759383
 205  30.633470  15.989407  -0.999993  0.003705  -0.999776  0.021154
 206  -2.905025  -6.355823  -0.076886  0.997040  0.648575  0.761150
 207  -7.560080  8.231497  -0.525057  0.851067  0.189692  0.981844
 208  -35.657410  -12.390419  -0.248207  0.968707  -0.013885  -0.999904
 209  35.891389  -32.547796  -0.649254  0.760572  0.628356  0.777926
 210  19.113167  -18.823109  -0.593188  -0.805064  -0.600756  -0.799433
 211  9.803237  -0.700054  0.935888  0.352299  0.924659  -0.380797
 212  -28.187959  6.291082  0.576590  -0.817033  -0.321724  0.946833
 213  -49.136783  46.771066  -0.943830  0.330431  0.623210  0.782055
 214  39.351430  21.115911  -0.351017  -0.936369  -0.500821  -0.865551
 215  -20.854298  -8.959040  -0.733618  -0.679562  0.304884  0.952390
 216  24.386905  31.665282  -0.961398  -0.275162  -0.847864  0.530214
 217  -41.096552  -23.062220  0.254668  -0.967029  0.293334  -0.956010
 218  47.923898  -18.135582  0.180700  -0.983538  0.999986  0.005268
 219  -10.651049  -48.984244  0.927720  0.373276  0.896782  -0.442472
 220  -41.304712  3.412305  0.790958  -0.611870  -0.125439  0.992101
 221  45.317404  12.292782  -0.722264  -0.691617  -0.160740  -0.986997
 222  -10.802251  31.180298  -0.922300  -0.386474  -0.263921  -0.964544
 223  46.963929  -4.174455  -0.086890  -0.996218  0.705289  -0.708920
 224  26.593306  27.790716  0.994007  -0.109319  0.988266  0.152743
 225  0.290831  13.956249  -0.455246  -0.890366  -0.360499  0.932760
 226  10.316707  -14.098247  -0.623454  -0.781860  0.991660  0.128885
 227  29.701440  0.453588  -0.804203  0.594355  0.994083  -0.108627
 228  6.780851  33.968491  0.986662  -0.162782  0.222694  0.974889
 229  -13.574440  39.889795  0.208708  -0.977978  0.999999  0.001099
 230  38.415441  -10.115612  0.954451  0.298367  -0.414340  0.910122
 231  13.861724  -3.880193  0.217116  -0.976146  0.017677  0.999844
 232  17.264124  3.435535  -0.527032  0.849845  -0.029453  0.999566
 233  -46.742523  -13.168355  -0.702938  -0.711252  -0.998681  0.051341
 234  -11.733942  -17.676156  0.252340  -0.967639  0.582098  -0.813118
 235  -7.280576  -22.152149  0.713108  0.701054  -0.971890  0.235437
 236  -46.114497  43.996239  0.462411  0.886666  0.157882  -0.987458
 237  -36.442964  -5.268822  0.979006  0.203833  0.669766  0.742572
 238  -46.384126  33.891325  -0.464842  0.885394  -0.274316  -0.961640
 239  21.490598  29.820209  0.927033  0.374980  -0.897685  0.440638
 240  -25.237372  30.595545  -0.984198  -0.177071  -0.385250  -0.922812
 241  -2.090404  8.718364  -0.915461  -0.402407  -0.940711  0.339210
 242  -40.614859  -45.311452  -0.760268  0.649610  -0.999853  -0.017171
 243  -15.489720  36.383905  -0.942875  0.333145  -0.041693  0.999130
 244  -30.671064  15.823411  0.923984  0.382431  -0.985953  -0.167025
 245  -41.467046  44.968504  -0.287242  0.957858  0.986304  0.164941
 246  22.644403  -49.354454  0.757124  0.653271  -0.339486  0.940611
 247  -5.940284  11.239970  0.249382  -0.968405  -0.963331  -0.268315
 248  -43.393747  -27.611704  0.233254  0.972416  -0.950267  0.311437
 249  18.306387  -33.147393  -0.350388  0.936605  -0.396418  -0.918070
 250  39.179486  35.413426  0.995875  -0.090741  0.823826  0.566843
 251  40.111803  -48.509285  -0.269426  -0.963021  -0.593284  0.804993
 252  -37.343487  -29.789903  0.786836  0.617163  0.598981  0.800764
 253  38.569583  6.601478  -0.853213  0.521562  0.879718  -0.475495
 254  -3.610644  -38.977091  -0.259898  0.965636  -0.417289  -0.908774
 255  -26.906083  -27.193742  0.993620  0.112777  -0.373773  0.927520
 256  49.544985  -7.935504  -0.142311  -0.989822  0.940776  0.339029
 257  -34.317036  -2.234174  -0.919462  0.393180  0.936538  -0.350567
 258  11.874294  -45.946720  0.994124  -0.108243  0.673416  0.739264
 259  -42.082459  -3.876075  0.199237  -0.979951  0.913742  -0.406296
 260  37.725049  -43.150834  -0.115114  0.993352  0.420356  -0.907359
 261  -2.423227  38.928975  0.922435  0.386154  -0.738360  -0.674407
 262  -6.115312  29.787575  -0.591258  -0.806482  0.043976  0.999033
 263  -10.319837  -10.961489  -0.422656  -0.906290  0.515848  0.856680
 264  42.258964  10.750024  -0.842369  -0.538900  -0.176789  0.984249
 265  -32.355597  33.223454  0.999818  0.019088  -0.490048  0.871696
 266  49.036819  0.473374  0.137296  -0.990530  0.318671  0.947865
 267  17.071383  -47.202953  -0.256814  -0.966461  -0.894944  0.446178
 268  16.934404  -15.545360  -0.846108  -0.533011  0.990670  -0.136279
 269  -42.682365  -9.933168  0.866463  -0.499242  -0.369280  -0.929318
 270  -16.025685  -20.762696  -0.334745  0.942309  -0.904551  -0.426366
 271  26.825781  -10.491868  -0.192863  0.981226  0.411636  -0.911349
 272  -28.559771  43.164013  0.999271  0.038185  0.147484  0.989064
 273  13.279614  -8.400098  -0.991278  0.131788  0.407769  0.913085
 274  25.788317  -17.277135  -0.031303  -0.999510  0.045638  0.998958
 275  20.123188  20.718539  0.372538  -0.928017  0.996123  -0.087966
 276  -36.278109  16.941672  0.552526  0.833496  0.985390  0.170312
 277  -33.151489  41.856736  0.305369  -0.952234  -0.920275  0.391272
 278  35.828438  19.718835  0.216937  -0.976186  0.966524  -0.256577
 279  -41.381415  39.424497  -0.541770  0.840527  0.835993  -0.548740
 280  3.798693  -33.284752  -0.794662  -0.607053  0.916979  0.398935
 281  14.887895  39.789443  -0.939393  -0.342842  0.531636  -0.846973
 282  19.707250  45.597962  0.980237  0.197827  -0.632462  0.774592
 283  11.334033  -18.248727  0.963758  -0.266778  0.930722  -0.365728
 284  21.150757  7.017874  -0.867196  -0.497968  0.232064  -0.972701
 285  28.156718  43.874051  -0.965916  -0.258855  0.549699  0.835363
 286  -47.251643  37.585041  -0.985988  -0.166818  -0.505474  -0.862842
 287  -47.385677  -46.581189  0.999914  0.013130  0.996232  -0.086731
 288  20.612274  -28.561779  -0.601667  -0.798747  0.747665  0.664077
 289  7.975749  -18.587213  -0.634280  -0.773104  -0.060378  -0.998176
 290  -41.008670  -33.555508  -0.116334  0.993210  -0.721481  -0.692434
 291  -3.118480  28.471480  0.952284  0.305213  0.676445  -0.736493
 292  27.975821  31.514028  -0.124479  0.992222  -0.133630  -0.991031
 293  18.340897  30.430182  0.207941  0.978141  -0.962537  0.271151
 294  -37.714554  -14.959109  -0.655471  0.755220  -0.317985  0.948096
 295  -17.745855  -8.462379  -0.617513  -0.786561  0.125073  -0.992148
 296  14.856732  22.073871  -0.523961  0.851742  0.587831  -0.808984
 297  36.284947  -1.839036  -0.970916  0.239419  -0.998856  -0.047813
 298  23.259815  -30.286102  0.567632  -0.823282  0.083576  0.996501
 299  -7.062020  -13.705476  0.919436  0.393240  -0.999988  0.004827
