# id	energy	fx	fy	
288	1.643028	-0.195076	-0.080134	
289	2.070708	0.385160	-0.161162	
290	1.927445	-0.044932	-0.051922	
291	3.331253	-1.855926	0.556776	
292	2.880502	0.605749	-1.386071	
293	2.306096	-0.226298	0.066898	
294	2.553707	0.379002	-0.053873	
295	1.398049	-0.108642	0.125218	
296	1.699477	-0.011987	0.567738	
297	2.623191	0.027588	0.199629	
298	1.303464	0.207711	-0.033402	
299	1.699141	0.117341	-0.106299	
300	2.314201	0.220744	-0.416057	
301	1.914656	0.660962	-0.266992	
302	1.623130	-0.348045	-0.030388	
303	1.449847	0.132938	-0.365464	
304	1.402834	-0.059459	0.309515	
305	1.823707	-0.464590	1.283614	
306	1.479285	-0.139254	-0.148404	
307	2.223473	-0.386147	-0.339157	
308	2.474581	0.084899	0.296490	
309	2.204133	-0.109135	0.192198	
310	2.242339	-1.119813	1.476128	
311	2.684445	-0.430174	0.094730	
312	1.618782	0.087831	-0.277914	
313	2.502840	-0.367169	-0.268473	
314	1.248416	0.094375	0.592793	
315	1.860787	-0.060250	0.010931	
316	1.530133	0.600689	0.192207	
317	1.324066	-0.070377	-0.145548	
318	1.121844	-0.134914	-0.345154	
319	2.120379	0.041969	-0.042533	
320	1.891730	0.088356	-0.022964	
321	1.867988	0.448247	0.463316	
322	3.236759	-0.444800	-0.183079	
323	2.357167	0.131871	0.087444	
324	3.794878	-1.361512	1.531264	
325	1.540747	-0.135167	-0.152115	
326	1.680103	-0.203181	0.079544	
327	2.135972	0.449065	0.237954	
328	0.707069	-0.358285	-0.249138	
329	2.843368	-0.088187	0.035112	
330	1.456212	-0.409975	-2.017592	
331	2.109528	-0.030702	0.048278	
332	2.466725	-0.106777	0.075030	
333	1.447986	0.515035	0.077402	
334	2.517666	0.036921	-0.477501	
335	2.867290	0.403445	0.509610	
336	3.016715	0.203300	0.315167	
337	2.623315	-0.155989	0.072032	
338	3.072136	0.211359	0.106216	
339	3.134995	-0.088362	0.411707	
340	2.017892	0.207484	1.438165	
341	2.511389	-1.579007	0.008652	
342	2.797389	-0.057152	-0.027096	
343	1.584482	-0.114082	0.546191	
344	2.942218	0.234888	0.410993	
345	1.714116	-0.069618	0.295040	
346	2.139360	-0.067110	0.653833	
347	2.446701	-0.211328	-0.086830	
348	2.634905	0.340168	-0.232200	
349	1.861324	-0.322076	-0.337595	
350	2.115935	0.087643	0.370294	
351	2.759463	0.252303	0.359397	
352	1.289796	-0.458078	0.115546	
353	3.080037	-0.069109	-0.682216	
354	2.288858	-0.147741	0.355397	
355	0.865529	0.159200	0.605881	
356	2.739125	0.499758	-0.551993	
357	2.071914	0.095575	0.341127	
358	2.451579	0.029018	-0.006578	
359	2.199298	-0.164593	0.280356	
360	1.983946	0.205675	-0.552156	
361	1.840423	-0.118219	-0.038896	
362	1.980499	0.223021	0.160180	
363	2.242675	-0.253741	-0.218817	
364	2.641826	1.836499	-0.345751	
365	2.712341	0.246475	0.083191	
366	1.942862	-0.249717	-0.248007	
367	2.427878	0.444526	0.328849	
368	1.702891	-0.357509	-0.699494	
369	2.731849	-0.116177	0.194108	
370	1.338106	0.412667	0.237324	
371	2.993648	0.558894	0.138960	
372	1.221719	-0.051634	-0.181027	
373	1.912067	-0.172986	-0.122902	
374	1.997239	-0.025644	0.558255	
375	2.692810	-0.041627	-0.430528	
376	2.221590	0.481963	0.055709	
377	2.216103	0.003111	-0.291083	
378	2.274408	-0.263766	-0.358953	
379	1.505411	1.419257	0.664275	
380	1.740926	0.491598	-0.358562	
381	1.335736	-0.755196	-1.625989	
382	2.203344	-0.159828	-0.203054	
383	1.340293	0.413063	0.398567	
384	1.534593	-0.334263	0.075689	
385	3.375157	-0.283075	-0.079478	
386	1.934761	0.177835	-0.031139	
387	1.601390	0.192882	-0.240192	
388	2.126807	1.974925	0.403612	
389	3.335779	0.075294	-0.248688	
390	1.746727	-0.818978	1.299138	
391	1.696121	0.266945	0.241802	
392	2.191430	0.274555	-0.407717	
393	1.745502	0.068321	0.287962	
394	2.022003	-0.195242	0.044468	
395	2.626738	0.413272	0.102422	
396	1.670245	0.247618	-0.387994	
397	2.151305	-0.122280	0.153324	
398	1.812052	0.149954	0.320946	
399	2.946077	-0.062186	0.179404	
400	2.438801	0.364202	0.047139	
401	2.299367	0.721643	0.201428	
402	2.001350	0.317671	-0.208593	
403	1.768666	0.317151	-0.647179	
404	1.729992	-0.232468	-0.415632	
405	1.947203	-0.141494	-0.399289	
406	1.951152	-0.235361	0.043911	
407	2.176797	-0.042431	-0.331380	
408	2.178821	-0.144778	0.269481	
409	2.392984	-1.573808	-0.295555	
410	2.853126	0.124337	0.014764	
411	2.433606	-0.059167	0.446544	
412	1.366550	-0.293914	1.161643	
413	1.869369	0.181272	-0.207343	
414	2.795089	-0.530152	0.321661	
415	2.080772	0.047278	0.105521	
416	2.285887	0.466011	0.188422	
417	1.995848	-0.036501	-0.269985	
418	2.373376	-0.353075	0.597414	
419	0.936963	0.134013	0.241121	
420	3.401234	-0.028129	0.005501	
421	1.694098	-0.472967	-0.178618	
422	2.635528	0.227495	0.190000	
423	1.933498	0.319269	0.394824	
424	2.313617	-0.020221	-0.360706	
425	1.617221	-0.156422	0.160177	
426	2.190468	0.084409	-0.680562	
427	1.682641	-0.137759	0.179241	
428	2.193524	0.119654	0.492300	
429	1.798638	0.225458	-0.082000	
430	2.029680	0.409346	-0.584994	
431	2.851926	0.000396	0.645327	
432	1.206193	0.687818	0.429837	
433	3.133928	-1.517519	-1.003745	
434	3.012564	0.421418	0.296431	
435	2.355055	0.443985	0.045242	
436	1.909710	0.445322	0.000449	
437	2.511830	-2.223947	-0.053436	
438	1.747393	0.165512	-0.413653	
439	2.424784	0.115700	0.554958	
440	1.537475	-0.395813	0.196613	
441	1.813871	0.191846	-0.063232	
442	1.239591	0.121959	-0.128397	
443	2.358846	-0.105396	0.336213	
444	2.137102	0.857538	-0.763038	
445	2.951985	-0.141162	0.200093	
446	2.402535	-0.314334	0.430478	
447	1.673369	-0.349737	0.471757	
448	2.967858	-0.412253	-0.509018	
449	2.862799	0.088186	0.133769	
450	2.036775	-0.424543	0.185032	
451	2.572016	0.213880	0.248271	
452	1.716936	0.045754	0.176858	
453	2.876085	0.324156	0.058252	
454	2.652815	-0.138294	-0.045652	
455	2.301218	-0.473216	0.088969	
456	1.363667	0.003161	-0.135659	
457	2.172643	-0.200306	-0.214196	
458	1.879508	0.075726	-0.226189	
459	2.212012	-0.395847	0.230427	
460	2.101947	0.113099	-0.283124	
461	2.250918	-0.351915	-0.400871	
462	1.330708	-0.479547	-0.629993	
463	1.393906	-0.109880	-0.083007	
464	1.518073	-0.248662	-0.035628	
465	1.994574	-0.028517	0.302843	
466	2.066726	-0.002528	0.291781	
467	1.670732	0.069753	0.191077	
468	2.184801	-0.235236	0.037022	
469	3.533942	-0.042254	0.012099	
470	1.119786	0.050606	0.290019	
471	3.205950	1.594997	-0.490184	
472	2.978670	-1.933601	0.438642	
473	1.699669	0.137554	-0.279425	
474	1.681336	0.263355	-0.052446	
475	2.206438	0.172951	0.124896	
476	1.987938	0.278494	-0.293178	
477	2.514657	0.017990	0.403436	
478	2.141843	0.278992	0.006520	
479	2.112518	-0.125948	-0.422890	
480	2.131057	0.150578	0.168753	
481	1.565953	0.357384	0.209530	
482	2.442344	-0.043786	-0.445990	
483	2.894210	0.376768	0.120678	
484	2.878101	0.120651	-0.187206	
485	1.825542	-0.368123	0.105849	
486	2.029052	-0.015904	0.006726	
487	2.331496	-0.071738	0.314312	
488	1.687207	0.533821	0.112436	
489	1.567058	-0.032844	0.042973	
490	1.408471	0.193500	-1.199223	
491	2.320578	0.042472	-0.162696	
492	2.221724	0.229040	-0.229524	
493	1.196836	-0.055413	-0.549127	
494	2.971321	-0.364732	-0.081605	
495	2.364043	0.505530	0.299724	
496	1.285742	0.236215	-0.397463	
497	2.257923	-0.019776	-0.601154	
498	1.368074	0.498127	-0.098510	
499	1.610138	-0.032795	-0.452583	
500	1.352789	-0.339750	0.037531	
501	1.580732	1.176352	1.060028	
502	1.873165	0.021062	0.332075	
503	2.617740	0.617310	-1.643510	
504	1.752389	0.257899	0.099678	
505	2.326945	-0.185110	-0.139906	
506	1.502290	0.094624	-0.213346	
507	1.612298	0.096994	0.325507	
508	2.035781	0.384494	-0.330362	
509	2.090034	0.020959	-0.171395	
510	1.478318	0.472083	0.370657	
511	1.873236	-0.122320	0.348628	
512	2.225232	-0.269740	-0.316717	
513	2.253325	0.579121	0.237688	
514	3.049300	0.433068	-0.045146	
515	1.467139	0.070479	0.275907	
516	1.507626	-0.297358	0.286740	
517	1.588397	-0.171502	0.336460	
518	1.940514	0.397780	0.154447	
519	1.314688	0.052173	0.647464	
520	2.557771	-0.110647	0.286831	
521	1.420985	0.161731	0.135335	
522	1.731038	0.134255	0.122979	
523	1.925185	-0.532290	0.096798	
524	1.534153	-0.371845	0.326821	
525	1.426194	-0.096801	0.027505	
526	3.033704	-0.243619	-0.186472	
527	1.991304	0.210588	-0.290706	
528	1.475414	-0.092131	0.294073	
529	2.888715	0.018835	0.002696	
530	3.219495	-0.365578	-0.141680	
531	1.713761	-0.272098	0.095954	
532	3.181031	0.135830	0.214939	
533	1.611129	-0.277747	0.557051	
534	1.929188	-0.202588	-0.025245	
535	2.587540	-0.245162	0.306558	
536	1.485650	0.127928	0.058020	
537	1.788569	0.481639	-0.160741	
538	2.358290	-0.409265	0.062073	
539	2.137349	0.098733	0.497149	
540	2.159499	-0.303414	-0.041633	
541	1.810763	-0.078052	-0.313945	
542	2.208899	0.087581	0.147861	
543	1.844679	0.540287	-1.701657	
544	2.489920	-0.265783	-0.051522	
545	2.295372	-0.018571	0.057238	
546	1.580706	-0.096238	-0.051854	
547	1.589505	0.472848	0.530494	
548	1.478279	-0.062578	-0.377482	
549	3.037721	0.193768	-0.083331	
550	2.803491	-0.157899	-0.116657	
551	2.115369	0.291912	-0.032665	
552	2.071757	0.018918	0.039417	
553	1.690563	-0.057072	-0.029666	
554	2.369320	-0.203103	-0.390038	
555	1.636547	0.036640	-0.005735	
556	1.461162	0.012903	0.255563	
557	1.610526	0.200745	0.324735	
558	1.832638	0.261022	0.462109	
559	1.802248	0.625435	0.524385	
560	1.286906	-0.476025	-0.187760	
561	2.186560	0.026051	-0.470172	
562	1.956225	0.381257	0.371509	
563	2.997525	-0.525732	0.228515	
564	2.062710	0.171755	0.018624	
565	1.559402	0.048308	-0.216366	
566	1.782364	-0.066615	-0.495048	
567	1.723276	0.105575	0.298174	
568	1.641280	0.236550	-0.077681	
569	2.280028	-0.237693	0.260281	
570	2.649594	0.586144	-0.065407	
571	1.258930	0.223693	0.257239	
572	1.401942	0.288171	-0.070356	
573	1.389727	-0.054483	0.193503	
574	1.581401	-0.594287	1.183476	
575	3.023114	-0.372417	0.073639	
576	1.605062	0.329677	-0.041805	
577	1.807375	-0.116155	0.328182	
578	2.208339	0.228897	0.077160	
579	2.212813	-0.078610	-0.081895	
580	2.120573	-0.113749	0.220984	
581	2.154661	-0.055131	0.379635	
582	1.880376	0.032157	-0.440739	
583	1.343882	-0.231766	0.040089	
584	1.835083	-0.329490	0.369646	
585	2.012161	-0.392685	0.301330	
586	1.919407	0.229469	-0.111051	
587	1.418190	-0.006924	-0.294088	
588	3.026012	0.018819	-0.383175	
589	2.500468	-0.374614	-0.371002	
590	1.685097	0.615081	-0.046022	
591	1.788714	0.187448	0.300100	
592	1.823576	0.084855	-0.174032	
593	2.050286	-0.846006	-1.613167	
594	2.593158	-0.362869	-0.116028	
595	3.153671	-0.296198	0.168642	
596	1.414711	0.946832	1.192645	
597	2.078949	0.131219	-0.000250	
598	1.720553	0.145810	0.087794	
599	1.494564	0.196047	-0.116387	
600	1.967652	0.085650	0.357704	
601	2.074675	-0.102710	-0.514679	
602	1.680414	-1.059116	-1.308940	
603	2.898631	-0.594235	-0.102439	
604	1.803736	0.002154	0.318989	
605	2.697449	-1.108554	-1.582530	
606	2.991747	0.220169	-0.398479	
607	2.016265	-0.204601	0.635295	
608	1.571338	-0.598774	0.253797	
609	1.948445	-0.465393	-0.174756	
610	1.276099	0.007534	0.161631	
611	3.121654	-0.007453	-0.133460	
612	2.277991	0.143963	-0.341777	
613	2.155672	0.552720	0.124504	
614	1.819629	0.075298	-0.251845	
615	2.483576	0.603445	0.734999	
616	1.919236	0.184045	0.053973	
617	1.776242	-0.218417	-0.329970	
618	1.181756	0.024194	-0.250467	
619	3.022076	0.130463	-0.223136	
620	2.087104	-0.234102	0.312552	
621	3.099417	0.247327	-0.441071	
622	2.697376	0.104869	-0.323695	
623	3.106664	-0.145839	-0.286809	
624	1.959480	0.319260	-0.352486	
625	1.698128	0.114185	-0.116386	
626	2.337936	0.229441	-0.092709	
627	2.687287	-0.323376	-0.022404	
628	3.033939	-0.094309	-0.434739	
629	1.889962	0.029292	0.305886	
630	1.785621	-0.053349	0.320641	
631	2.775718	-0.012677	0.788567	
632	1.504091	0.323924	-0.307957	
633	2.306038	-0.076658	0.120194	
634	2.344480	0.078488	-0.123860	
635	1.898095	-0.484076	0.263889	
636	2.393689	0.149324	-0.488142	
637	2.561783	0.599530	-0.592091	
638	1.278276	-0.252893	-0.064791	
639	1.784530	-0.106767	-0.230358	
640	1.849368	0.087910	0.093641	
641	1.910470	-0.550167	0.174119	
642	1.212064	0.066350	0.348499	
643	1.460523	0.169641	0.399695	
644	1.705380	0.491305	-0.146110	
645	2.053505	0.038007	0.373030	
646	1.754495	-0.292206	0.358709	
647	2.186299	0.302844	0.162811	
648	2.196374	-0.470474	-0.056398	
649	1.826331	1.232644	1.198313	
650	2.736346	-0.320258	0.023096	
651	1.694448	-0.427993	-0.330755	
652	2.289124	-0.010303	0.068229	
653	2.849250	0.222185	0.105047	
654	2.761402	0.366791	0.272372	
655	1.922911	0.275071	-0.088529	
656	3.064611	-0.511323	0.299595	
657	2.157387	0.606986	0.380976	
658	3.455989	0.593846	1.536525	
659	1.864197	0.203395	-0.150107	
660	2.596967	-0.212748	-0.038980	
661	3.007290	-0.274009	0.130599	
662	2.868820	0.526838	0.291914	
663	1.829589	0.368259	-0.364316	
664	1.462761	-0.149335	-0.365914	
665	2.981337	-0.089868	-0.189481	
666	1.848925	0.629481	1.253497	
667	2.051163	-0.012483	0.082398	
668	1.582199	-0.116732	0.095398	
669	1.656676	-1.099163	0.695680	
670	1.736725	0.621900	-0.021456	
671	1.504457	0.092008	0.088025	
672	3.429133	0.146778	0.105793	
673	2.195180	0.472201	-0.071725	
674	1.708828	0.535536	0.011428	
675	2.535760	0.434117	-0.269047	
676	2.715013	-0.118836	-0.018410	
677	1.632516	-0.177369	0.296964	
678	2.680690	0.206363	-0.403994	
679	1.374974	-0.408547	-0.487324	
680	1.702726	0.114009	-0.224752	
681	1.067311	-0.696580	0.163571	
682	2.539365	0.048875	0.044266	
683	1.610454	-0.194025	-0.100537	
684	2.319610	-0.030816	-0.198488	
685	1.399668	-1.130749	-1.307289	
686	1.898822	0.210526	0.136353	
687	2.706575	0.115402	0.622359	
688	1.674042	0.153787	-0.112607	
689	1.809390	-0.126670	-0.212027	
690	2.468345	-0.326175	0.114526	
691	1.535382	0.008851	0.040615	
692	2.393162	-0.046905	0.379916	
693	2.025685	-0.176321	0.338561	
694	2.996024	0.328939	-0.813967	
695	2.260331	-0.273766	0.224756	
696	2.632014	0.435607	0.050854	
697	2.658025	0.179063	-0.305400	
698	1.997414	0.367960	-0.035503	
699	1.688646	0.262993	-0.188771	
700	1.959565	-0.158505	-0.061174	
701	1.654845	-0.088102	-0.325915	
702	2.238417	-0.428720	0.012406	
703	2.818333	0.004331	-0.183592	
704	1.969338	1.459702	-0.676848	
705	2.839809	-0.062139	0.000871	
706	1.563755	0.341735	-0.008171	
707	2.567349	-0.139091	0.421774	
708	2.055508	0.004177	-0.356427	
709	1.867173	-0.130980	-0.281398	
710	1.063401	0.209307	-0.232202	
711	1.357145	0.152926	0.247711	
712	1.669374	0.073181	-0.268009	
713	2.046260	-0.420188	0.160754	
714	0.649013	0.240924	-0.039315	
715	1.439500	-0.073402	0.110659	
716	2.001150	-0.257606	0.314887	
717	1.379780	0.089093	0.117776	
718	2.799019	-0.330219	-0.266505	
719	2.110366	-0.400339	0.226066	
720	2.582790	-0.494177	0.372268	
721	3.256433	1.058085	-1.141542	
722	1.881418	-0.331429	0.269967	
723	1.586118	-0.511106	0.263796	
724	1.847973	0.196753	-0.481684	
725	1.529224	-0.267221	-0.048570	
726	3.012044	-0.121862	0.343746	
727	1.573792	-0.311562	0.278971	
728	2.554380	0.140541	-0.184886	
729	2.336804	0.068931	-0.220312	
730	2.162598	0.063832	0.200095	
731	3.695352	-0.345103	1.490955	
732	1.383326	-0.249986	-0.184412	
733	1.474521	0.221621	-0.489578	
734	1.372509	-0.618634	0.212137	
735	2.825259	0.269489	-0.313205	
