# Total of 400 particles
# Generated on : 2014-02-21 17:02:39.075464
# id  type radius  x   y   z   vx   vy   vz   nx   ny   nz   omega
71  1  1.000000 -3.604356  5.249430  7.710519  -0.705440  0.387412  -0.593520  -0.138463  0.787346  -0.600762   0.000000
72  1  1.000000 -3.237371  7.644161  -5.575502  -0.443877  -0.643118  -0.623997  0.909050  0.087908  -0.407308   0.000000
73  1  1.000000 -5.299187  -3.509245  7.720351  0.646023  -0.756816  0.099418  -0.815321  -0.039647  -0.577651   0.000000
74  1  1.000000 7.337220  -5.037344  -4.559646  0.635786  0.272323  0.722231  0.606092  0.181934  0.774307   0.000000
75  1  1.000000 -8.849457  -3.885859  -2.566555  0.248238  -0.859912  0.446015  -0.464883  0.704610  0.536105   0.000000
76  1  1.000000 5.119241  0.063326  8.590073  -0.755168  -0.473320  0.453530  0.167151  -0.981594  -0.092377   0.000000
77  1  1.000000 -5.262333  6.894204  4.977730  0.382148  0.714675  -0.585835  -0.146463  -0.650118  0.745584   0.000000
78  1  1.000000 6.867595  0.311253  7.262181  -0.718314  -0.123911  0.684596  0.212421  0.946875  -0.241462   0.000000
79  1  1.000000 1.418357  -5.771223  8.042465  -0.224298  -0.810066  -0.541741  0.716289  -0.500936  -0.485792   0.000000
80  1  1.000000 3.516832  -0.654846  9.338258  -0.300844  -0.952539  0.046503  -0.735300  0.598050  0.318856   0.000000
81  1  1.000000 -0.159737  9.791922  2.023055  0.942037  -0.053077  0.331283  -0.786905  -0.137139  0.601642   0.000000
82  1  1.000000 7.525361  -6.574329  -0.383595  -0.658543  -0.751540  -0.038854  -0.599098  -0.659250  -0.454390   0.000000
83  1  1.000000 -7.620859  3.093231  -5.688095  -0.362266  0.524424  0.770547  0.112081  0.928264  0.354632   0.000000
84  1  1.000000 5.225296  -5.670524  -6.367216  0.679629  -0.173928  0.712639  0.474353  -0.427197  0.769735   0.000000
85  1  1.000000 -7.069710  3.899408  -5.900323  0.602341  0.769192  -0.213375  0.592301  -0.129463  -0.795248   0.000000
86  1  1.000000 -3.716982  -8.340429  4.076922  -0.116881  0.477705  0.870711  0.873436  -0.462987  -0.150840   0.000000
87  1  1.000000 -8.199977  -0.421814  -5.708103  -0.475774  0.604634  0.638793  -0.232127  -0.887076  0.399015   0.000000
88  1  1.000000 5.559971  -7.469969  -3.645035  0.213480  -0.295487  0.931190  0.667438  0.139884  0.731409   0.000000
89  1  1.000000 9.267713  3.363130  -1.672978  0.047107  0.337806  0.940036  0.366206  -0.709846  0.601674   0.000000
90  1  1.000000 -0.766565  -3.631211  -9.285832  0.593691  0.731599  -0.335101  0.737771  0.605810  -0.297806   0.000000
91  1  1.000000 7.728187  -6.108584  -1.720560  0.032750  0.309141  -0.950452  -0.368441  -0.652611  0.662080   0.000000
92  1  1.000000 -7.418437  -1.702498  6.486007  -0.597849  -0.270164  -0.754711  0.597625  0.270862  0.754638   0.000000
93  1  1.000000 -8.015086  4.936418  3.374934  0.352125  -0.066541  0.933585  -0.568300  -0.804419  -0.173046   0.000000
94  1  1.000000 -0.158622  7.911570  6.114074  -0.922907  0.223681  -0.313385  0.828301  -0.332113  0.451241   0.000000
95  1  1.000000 -2.907697  -6.472157  7.046736  -0.541754  -0.495691  -0.678817  -0.847836  -0.167039  -0.503262   0.000000
96  1  1.000000 -2.130435  7.920557  5.720666  -0.805158  -0.474002  0.356431  -0.381497  0.471595  -0.795021   0.000000
97  1  1.000000 -9.193535  -3.151150  -2.355668  -0.315676  0.233462  0.919698  -0.269974  0.940817  -0.204883   0.000000
98  1  1.000000 7.126015  -5.053704  -4.866208  0.031692  -0.669722  0.741936  -0.489082  0.139441  -0.861020   0.000000
99  1  1.000000 -0.130858  6.048814  -7.962080  -0.336545  -0.752484  -0.566133  -0.930077  0.284999  0.231801   0.000000
100  1  1.000000 9.774149  0.515937  2.049345  -0.208859  0.383670  0.899542  0.010522  0.956657  -0.291027   0.000000
101  1  1.000000 0.967169  8.478928  -5.212712  -0.945116  0.242457  0.219020  0.158561  -0.530164  -0.832938   0.000000
102  1  1.000000 -8.972048  -0.846495  -4.334260  0.005542  -0.983538  0.180616  0.441593  -0.162222  -0.882428   0.000000
103  1  1.000000 8.585051  4.571219  2.323974  0.307383  -0.095974  -0.946734  0.438571  -0.419645  -0.794703   0.000000
104  1  1.000000 -4.534627  -8.826372  1.237867  0.242442  -0.255804  -0.935835  -0.750705  0.453107  0.480766   0.000000
105  1  1.000000 2.175079  1.891245  -9.575606  0.974759  0.008515  0.223096  0.786082  -0.615490  0.056994   0.000000
106  1  1.000000 1.646553  9.112793  3.774371  -0.427419  -0.278946  0.859943  -0.240364  0.408195  -0.880683   0.000000
107  1  1.000000 -7.875544  1.328168  -6.017622  0.325179  0.919048  -0.222731  -0.557240  -0.570453  0.603379   0.000000
108  1  1.000000 7.753804  -6.229509  -1.035253  -0.603495  -0.682701  -0.411962  -0.384426  -0.335571  -0.860005   0.000000
109  1  1.000000 8.490904  4.468018  2.818041  -0.346219  0.873616  -0.341947  0.513552  -0.823154  -0.242243   0.000000
110  1  1.000000 5.802595  4.597830  -6.722340  0.764582  -0.591870  0.255156  0.306407  -0.888004  -0.342876   0.000000
111  1  1.000000 -7.082762  -6.500580  2.752625  -0.158195  0.526166  0.835538  -0.552708  0.268077  -0.789081   0.000000
112  1  1.000000 -4.795213  7.505135  -4.547403  0.781661  0.129791  -0.610049  0.717536  0.633659  0.289167   0.000000
113  1  1.000000 -5.358707  4.083250  7.389948  0.433864  0.884044  -0.173861  -0.100051  -0.899819  0.424636   0.000000
114  1  1.000000 5.077125  -0.027818  8.615221  -0.503027  -0.812793  0.293820  0.861340  0.022474  -0.507532   0.000000
115  1  1.000000 -6.970846  -2.289325  6.794579  0.495947  -0.838333  0.226349  -0.406384  -0.654580  -0.637477   0.000000
116  1  1.000000 -6.304466  3.425203  -6.965751  0.745682  0.516521  -0.420908  0.740797  0.533533  -0.408121   0.000000
117  1  1.000000 -1.129094  -3.946699  -9.118592  0.911281  0.324630  -0.253344  0.391287  0.825908  -0.405919   0.000000
118  1  1.000000 5.101677  -2.982300  -8.067142  0.343203  0.930636  -0.127000  -0.203640  -0.953172  0.223591   0.000000
119  1  1.000000 -9.626976  -0.602769  -2.637802  0.231225  0.323044  -0.917702  -0.171889  -0.616652  0.768241   0.000000
120  1  1.000000 4.793226  -6.632535  -5.747562  0.281471  0.736470  -0.615131  0.414902  -0.405841  0.814340   0.000000
121  1  1.000000 5.744973  -2.244129  7.871415  0.450201  0.889780  -0.074906  0.184028  -0.901644  -0.391371   0.000000
122  1  1.000000 -4.203904  -6.129321  -6.690188  0.526018  0.436152  -0.730121  0.784659  0.124660  -0.607264   0.000000
123  1  1.000000 -1.939656  9.365611  -2.919430  -0.980590  -0.193792  0.029809  0.068928  -0.283848  -0.956389   0.000000
124  1  1.000000 -2.091305  3.865801  -8.982317  -0.941588  0.168338  0.291674  0.066164  0.922032  0.381418   0.000000
125  1  1.000000 -8.819742  4.711387  -0.122420  0.297331  0.536077  -0.790073  0.446978  0.827944  -0.338703   0.000000
126  1  1.000000 6.983673  2.747271  6.609146  0.652279  0.135841  -0.745708  0.693325  -0.488944  -0.529372   0.000000
127  1  1.000000 -6.902784  -2.266675  -6.871227  0.723535  -0.211421  -0.657114  -0.722297  0.160149  0.672785   0.000000
128  1  1.000000 -0.094412  5.548013  8.319293  -0.999675  0.014459  -0.020987  -0.213876  0.811593  -0.543667   0.000000
129  1  1.000000 -8.299336  3.635251  4.231545  0.454513  0.880441  0.135065  -0.495451  -0.131691  -0.858595   0.000000
130  1  1.000000 4.835600  -6.915407  5.366015  0.338774  -0.417403  -0.843212  0.816816  0.576851  0.007336   0.000000
131  1  1.000000 -5.426649  6.067717  -5.808122  -0.838997  -0.358653  0.409209  0.677525  -0.092500  -0.729660   0.000000
132  1  1.000000 1.589820  2.903357  9.436259  -0.825639  0.563163  -0.034171  0.794551  -0.604944  0.052264   0.000000
133  1  1.000000 9.288339  -3.339709  1.604090  0.279586  0.915908  0.287999  0.345676  0.625370  -0.699586   0.000000
134  1  1.000000 4.378165  -6.849259  5.824030  -0.318431  0.487664  0.812887  -0.890230  -0.420847  0.174292   0.000000
135  1  1.000000 -6.318860  6.930500  3.469895  0.661427  0.715557  -0.224706  -0.688361  -0.707569  0.159703   0.000000
136  1  1.000000 0.772967  -8.759475  4.761735  0.630072  0.413058  0.657565  -0.516483  0.373342  0.770624   0.000000
137  1  1.000000 8.602335  -0.083116  -5.098325  -0.330777  0.751839  -0.570372  -0.267270  -0.858856  -0.436960   0.000000
138  1  1.000000 6.112474  -6.338311  4.739564  0.480480  0.773053  0.414159  -0.548578  -0.770963  -0.323540   0.000000
139  1  1.000000 -9.100419  -4.067332  -0.799497  -0.359926  0.871028  -0.334309  -0.102846  0.408395  -0.906993   0.000000
140  1  1.000000 -6.318285  4.805227  -6.081864  -0.268927  -0.871807  -0.409426  -0.418747  0.448676  0.789520   0.000000
141  1  1.000000 7.104891  -1.555068  -6.863110  0.677542  0.414642  0.607460  0.504241  0.792795  0.342370   0.000000
142  1  1.000000 -7.239926  6.850823  0.806039  -0.643845  -0.629183  -0.435421  -0.357832  -0.472891  0.805190   0.000000
143  1  1.000000 -6.302840  3.369836  -6.994170  -0.638382  -0.737645  0.219880  -0.025306  0.891491  0.452331   0.000000
144  1  1.000000 -3.686679  -8.385245  -4.011990  -0.073515  0.456550  -0.886655  -0.810350  0.078454  0.580671   0.000000
145  1  1.000000 -5.031700  1.214685  -8.556082  0.546540  0.811654  -0.206183  0.863832  0.099103  -0.493937   0.000000
146  1  1.000000 -7.287419  6.745627  1.179002  0.353135  0.517701  -0.779282  0.314191  0.176386  0.932830   0.000000
147  1  1.000000 -1.080537  -9.778397  1.793151  -0.417614  0.208331  0.884419  -0.273021  0.202624  0.940427   0.000000
148  1  1.000000 7.912661  -3.866202  4.737328  -0.478288  -0.874024  0.085570  -0.580859  -0.717317  0.384785   0.000000
149  1  1.000000 3.662329  2.942329  8.827799  0.493176  -0.865865  0.083995  -0.145702  -0.918857  0.366704   0.000000
150  1  1.000000 -2.583488  5.442916  7.981244  0.178375  -0.785089  0.593141  -0.426608  0.676973  -0.599761   0.000000
151  1  1.000000 6.034159  7.896828  1.108620  -0.636448  0.393165  0.663593  0.294032  -0.349563  0.889579   0.000000
152  1  1.000000 0.187234  4.683269  -8.833569  0.432833  -0.800228  -0.415080  -0.972672  -0.195972  -0.124514   0.000000
153  1  1.000000 -8.251925  5.036948  2.556343  0.486380  0.403500  0.774998  0.554715  0.637289  0.534933   0.000000
154  1  1.000000 -7.546660  6.549952  -0.382158  0.210631  0.297022  0.931350  -0.149022  -0.227840  -0.962227   0.000000
155  1  1.000000 -7.547413  1.624752  -6.355843  -0.618649  -0.498618  0.607168  -0.565130  0.330996  0.755691   0.000000
156  1  1.000000 1.886218  9.515474  2.428567  -0.730884  -0.029150  0.681878  0.879780  -0.273612  0.388746   0.000000
157  1  1.000000 -3.313840  7.859277  -5.220175  0.883653  0.452442  0.120222  0.769879  -0.094590  -0.631141   0.000000
158  1  1.000000 -5.082597  -4.797476  -7.152023  -0.600012  0.793000  -0.105534  -0.039616  -0.816565  0.575893   0.000000
159  1  1.000000 -3.435696  -8.499763  -3.993749  -0.460756  -0.218000  0.860337  -0.934597  0.267733  0.234197   0.000000
160  1  1.000000 5.880475  -7.822838  2.055046  -0.148819  -0.354387  -0.923181  0.780703  0.615391  0.108611   0.000000
161  1  1.000000 0.888036  7.917354  -6.043748  0.957481  0.099358  0.270847  -0.660282  0.501087  0.559410   0.000000
162  1  1.000000 -9.017542  -4.280116  0.603772  0.057516  0.019627  0.998152  0.230818  -0.594909  -0.769939   0.000000
163  1  1.000000 -7.264107  -3.541520  -5.889854  -0.150048  -0.754604  0.638795  -0.673731  0.197744  0.712028   0.000000
164  1  1.000000 -8.373341  1.812784  5.157613  0.034397  0.959023  -0.281232  0.154477  -0.826520  0.541296   0.000000
165  1  1.000000 6.671925  6.319082  -3.943936  0.419341  -0.756232  -0.502261  0.508787  -0.773314  -0.378314   0.000000
166  1  1.000000 -3.848667  6.576650  -6.475758  0.698307  0.666270  0.261634  0.886703  0.458214  -0.061632   0.000000
167  1  1.000000 0.835351  -9.107205  -4.044874  -0.934833  0.068960  -0.348328  -0.155584  0.389009  -0.908001   0.000000
168  1  1.000000 -8.197314  -4.160322  3.936466  0.496910  -0.174815  0.850012  0.247461  0.362570  0.898502   0.000000
169  1  1.000000 1.636045  -7.568391  -6.327939  0.538629  -0.468864  0.700033  -0.906702  -0.368121  0.205862   0.000000
170  1  1.000000 -0.480248  -6.017757  7.972200  0.538060  -0.688027  -0.486939  -0.035026  -0.796635  -0.603444   0.000000
171  1  1.000000 7.540039  1.122905  6.472009  0.651002  0.003661  -0.759067  -0.226219  0.969398  0.095358   0.000000
172  1  1.000000 3.038112  4.240945  8.531369  -0.935555  -0.036474  0.351293  0.945630  -0.243366  -0.215772   0.000000
173  1  1.000000 4.200076  3.422323  8.405181  0.702174  0.464196  -0.539883  -0.165930  0.939517  -0.299626   0.000000
174  1  1.000000 -5.375474  -8.374035  0.989858  -0.462849  0.194895  -0.864747  -0.794966  0.464128  -0.390658   0.000000
175  1  1.000000 -2.391276  5.609562  7.925567  -0.494543  0.632074  -0.596582  0.918228  0.396038  -0.003263   0.000000
176  1  1.000000 7.828884  -6.214665  0.294134  -0.616365  -0.781165  -0.099379  -0.398283  -0.536932  -0.743690   0.000000
177  1  1.000000 7.174814  -4.680746  5.158746  -0.075097  -0.788245  -0.610762  0.644114  0.727777  -0.235495   0.000000
178  1  1.000000 8.596995  0.277493  -5.100458  0.458457  0.398391  0.794419  -0.346839  -0.701332  -0.622765   0.000000
179  1  1.000000 -3.144496  8.517021  -4.191957  -0.249968  0.351719  0.902114  -0.392124  -0.518701  -0.759729   0.000000
180  1  1.000000 -9.583148  2.287617  -1.711746  0.207484  0.969084  0.133514  -0.245533  -0.353021  0.902823   0.000000
181  1  1.000000 -9.552017  -2.958671  0.072389  0.245167  -0.777343  0.579336  -0.265495  0.867440  0.420786   0.000000
182  1  1.000000 -3.635579  9.241240  -1.175605  -0.931441  -0.362711  0.029289  0.931096  0.364501  -0.014147   0.000000
183  1  1.000000 3.686978  7.531920  -5.447604  0.929517  -0.293877  0.222786  -0.268885  0.647411  0.713134   0.000000
184  1  1.000000 -7.633330  -4.864079  4.251237  0.341951  0.254093  0.904713  -0.643742  0.627771  -0.437606   0.000000
185  1  1.000000 9.550723  2.798113  0.976861  -0.285653  0.956933  0.051782  0.042241  -0.454756  0.889614   0.000000
186  1  1.000000 -4.971044  6.581427  -5.654515  -0.512396  0.303252  0.803423  0.579708  0.736800  0.347942   0.000000
187  1  1.000000 -9.525613  -2.977793  0.628853  0.246982  -0.877073  -0.411998  0.104736  -0.514737  -0.850927   0.000000
188  1  1.000000 6.170188  -4.422498  6.509246  -0.736392  -0.616168  0.279399  0.725569  -0.000550  -0.688149   0.000000
189  1  1.000000 -0.225946  -9.691107  -2.455889  -0.428896  0.231294  -0.873242  -0.975467  0.075178  -0.206914   0.000000
190  1  1.000000 2.209276  -6.452731  7.313095  0.972911  0.198162  -0.119066  0.869340  -0.209599  -0.447566   0.000000
191  1  1.000000 7.748254  -5.852898  -2.389172  0.213645  -0.113259  0.970324  -0.197330  -0.582965  0.788170   0.000000
192  1  1.000000 -5.741739  7.826747  -2.403011  0.818095  0.560050  -0.130634  -0.251387  0.110794  0.961524   0.000000
193  1  1.000000 0.279838  5.332022  -8.455249  -0.533667  -0.707255  -0.463670  0.691045  -0.621495  -0.369054   0.000000
194  1  1.000000 -1.401043  -3.203687  -9.368749  -0.096801  0.946107  -0.309050  0.977903  -0.193051  -0.080225   0.000000
195  1  1.000000 1.069513  6.967585  -7.092877  0.714919  0.441882  0.541877  -0.362993  -0.636774  -0.680261   0.000000
196  1  1.000000 6.918357  -1.718818  -7.012989  0.715818  0.290644  0.634925  -0.721847  -0.141305  -0.677473   0.000000
197  1  1.000000 5.268720  -3.692921  7.655255  0.022231  0.906356  0.421929  0.840505  0.360242  -0.404695   0.000000
198  1  1.000000 7.534082  2.035983  6.252389  -0.622983  0.525263  0.579647  -0.432247  -0.563199  0.704251   0.000000
199  1  1.000000 -4.435586  5.061853  -7.396162  -0.356034  -0.856847  -0.372898  0.828693  0.545945  -0.123341   0.000000
200  1  1.000000 4.371118  0.109019  8.993411  -0.827188  -0.387711  0.406743  -0.837826  -0.358700  0.411561   0.000000
201  1  1.000000 7.516187  6.575369  -0.521017  -0.584595  0.627488  -0.514302  -0.358046  0.473062  0.804994   0.000000
202  1  1.000000 1.249295  9.807772  -1.498957  -0.778626  0.003280  -0.627480  -0.987585  0.137426  0.076091   0.000000
203  1  1.000000 0.372024  -5.800868  -8.137047  0.965054  0.232220  -0.121427  -0.853553  0.405003  -0.327749   0.000000
204  1  1.000000 -4.531737  -5.704368  6.850077  -0.759560  -0.155120  -0.631670  0.886607  -0.208664  0.412780   0.000000
205  1  1.000000 9.687990  0.117653  -2.475683  0.227580  -0.437841  0.869771  0.170213  -0.757645  0.630080   0.000000
206  1  1.000000 9.481107  -1.759097  2.648432  0.287432  0.118177  -0.950483  -0.134473  0.532955  0.835390   0.000000
207  1  1.000000 1.227540  -6.342285  -7.633385  -0.179259  -0.770674  0.611496  0.691778  -0.496820  0.524035   0.000000
208  1  1.000000 -1.480463  6.296188  7.626680  0.985750  0.031666  0.165208  0.578752  -0.570174  0.583051   0.000000
209  1  1.000000 -8.536486  -3.606946  3.757439  0.184500  0.465223  0.865753  0.394521  0.023215  0.918594   0.000000
210  1  1.000000 -2.134116  6.722246  -7.089215  -0.528963  0.530568  0.662341  0.601594  -0.481320  -0.637507   0.000000
211  1  1.000000 -9.889017  -1.258592  0.789486  -0.073641  0.876748  0.475279  0.130597  -0.989737  0.058012   0.000000
212  1  1.000000 8.072207  3.040225  -5.059299  0.519940  0.039468  0.853291  -0.405359  -0.337507  -0.849572   0.000000
213  1  1.000000 -4.191255  -2.179475  -8.813811  -0.906879  0.053834  0.417938  0.733922  -0.652821  -0.187575   0.000000
214  1  1.000000 -2.735500  -4.005826  -8.744735  -0.936805  0.317106  0.147787  0.596823  0.642280  -0.480915   0.000000
215  1  1.000000 4.628473  6.585708  -5.933439  -0.344113  -0.483375  -0.804944  -0.522483  -0.338043  -0.782776   0.000000
216  1  1.000000 6.897978  7.218435  -0.558648  -0.353275  0.268230  -0.896242  0.078390  -0.151171  -0.985395   0.000000
217  1  1.000000 -1.163409  -7.188113  6.854014  -0.378373  -0.605973  -0.699736  -0.819929  0.458960  0.342156   0.000000
