# Total of 1149 particles
# Generated on : 2015-01-25 16:36:04.926673
# id  type radius  x   y   z   vx   vy   vz   nx   ny   nz  omega
56  1  0.880517 8.020341  -14.439498  0.000000  0.049879  0.003473  0.000000  0.433773  0.901022  0.000000  0.000000
57  1  0.864076 -28.669835  9.999819  0.000000  0.015058  -0.047679  0.000000  0.398735  -0.917066  0.000000  0.000000
58  1  0.860597 15.471342  4.560660  0.000000  0.049927  0.002696  0.000000  0.997319  0.073174  0.000000  0.000000
59  1  0.870730 16.946760  -9.616679  0.000000  0.037242  0.033362  0.000000  -0.261127  -0.965305  0.000000  0.000000
60  1  0.948347 13.680128  0.036538  0.000000  0.024836  0.043396  0.000000  0.943651  -0.330942  0.000000  0.000000
61  1  0.993915 -6.699325  -22.741041  0.000000  0.039655  0.030455  0.000000  0.605714  0.795682  0.000000  0.000000
62  1  1.061707 -9.874453  14.175655  0.000000  0.046168  -0.019197  0.000000  0.957581  -0.288163  0.000000  0.000000
63  1  0.916886 -3.548536  13.381679  0.000000  -0.045167  -0.021446  0.000000  0.726445  0.687225  0.000000  0.000000
64  1  1.124769 11.521447  -19.106145  0.000000  -0.049939  0.002475  0.000000  0.632662  -0.774428  0.000000  0.000000
65  1  0.883665 6.294769  17.776150  0.000000  0.015704  -0.047470  0.000000  -0.593779  0.804628  0.000000  0.000000
66  1  1.092213 -19.772410  4.149441  0.000000  0.027500  -0.041758  0.000000  -0.947515  0.319712  0.000000  0.000000
67  1  1.119988 16.815338  1.864770  0.000000  0.034861  0.035842  0.000000  -0.272231  -0.962232  0.000000  0.000000
68  1  1.010692 -1.572111  -25.433404  0.000000  0.044274  0.023234  0.000000  -0.974418  -0.224744  0.000000  0.000000
69  1  0.941791 20.634400  13.585350  0.000000  -0.049820  -0.004240  0.000000  -0.778603  -0.627517  0.000000  0.000000
70  1  1.045549 9.399222  -13.147229  0.000000  -0.023189  -0.044298  0.000000  -0.634484  0.772936  0.000000  0.000000
71  1  0.915022 23.836277  2.327112  0.000000  -0.048310  0.012891  0.000000  0.165557  -0.986200  0.000000  0.000000
72  1  1.122839 -16.958303  21.442376  0.000000  0.004954  -0.049754  0.000000  0.893617  0.448830  0.000000  0.000000
73  1  1.128286 -19.720610  10.212619  0.000000  0.046498  -0.018383  0.000000  0.539506  -0.841982  0.000000  0.000000
74  1  0.975105 -16.778717  -24.697266  0.000000  -0.031292  -0.038998  0.000000  -0.369204  0.929348  0.000000  0.000000
75  1  1.081348 10.350469  -17.026495  0.000000  -0.020486  0.045610  0.000000  0.988930  -0.148385  0.000000  0.000000
76  1  1.057325 -22.719773  2.951969  0.000000  -0.003807  -0.049855  0.000000  0.845127  -0.534565  0.000000  0.000000
77  1  0.961492 2.653746  -16.118936  0.000000  0.008561  0.049262  0.000000  -0.783028  0.621987  0.000000  0.000000
78  1  0.942077 -23.258207  9.925613  0.000000  -0.017289  0.046916  0.000000  -0.993611  0.112856  0.000000  0.000000
79  1  1.025575 9.987757  5.754271  0.000000  -0.046692  0.017886  0.000000  0.125743  0.992063  0.000000  0.000000
80  1  1.137030 19.937566  -14.099194  0.000000  0.044555  0.022690  0.000000  -0.935702  0.352792  0.000000  0.000000
81  1  0.944219 -9.582636  7.013535  0.000000  0.039209  -0.031027  0.000000  0.264374  0.964420  0.000000  0.000000
82  1  0.985788 -19.775755  20.175959  0.000000  -0.047024  0.016993  0.000000  -0.821931  -0.569587  0.000000  0.000000
83  1  1.007723 -3.622055  18.726223  0.000000  0.011632  0.048628  0.000000  -0.919653  -0.392732  0.000000  0.000000
84  1  0.859338 -5.687599  -17.699177  0.000000  0.042149  -0.026898  0.000000  0.877017  0.480460  0.000000  0.000000
85  1  1.023825 -1.049286  23.785719  0.000000  0.001762  -0.049969  0.000000  0.976828  -0.214025  0.000000  0.000000
86  1  0.985940 -4.454171  -24.130438  0.000000  -0.041360  -0.028095  0.000000  -1.000000  0.000228  0.000000  0.000000
87  1  1.030829 12.387082  10.736057  0.000000  0.030124  0.039907  0.000000  0.542493  0.840060  0.000000  0.000000
88  1  1.037385 -18.641081  -5.738215  0.000000  0.026852  0.042178  0.000000  -0.573971  -0.818876  0.000000  0.000000
89  1  0.901065 1.779476  27.079581  0.000000  0.029859  0.040106  0.000000  -0.836532  -0.547918  0.000000  0.000000
90  1  1.047762 27.818529  12.249658  0.000000  0.020600  -0.045559  0.000000  0.134159  0.990960  0.000000  0.000000
91  1  0.869829 3.194004  -3.406256  0.000000  0.033380  -0.037226  0.000000  0.784366  -0.620299  0.000000  0.000000
92  1  0.960314 6.753566  1.226537  0.000000  0.043170  0.025227  0.000000  -0.859322  0.511435  0.000000  0.000000
93  1  0.881124 -7.209516  8.888806  0.000000  -0.027444  0.041795  0.000000  0.510001  -0.860174  0.000000  0.000000
94  1  0.975746 -4.396783  25.362075  0.000000  -0.045028  -0.021736  0.000000  -0.345890  0.938275  0.000000  0.000000
95  1  1.089301 5.985843  22.640343  0.000000  0.049279  -0.008460  0.000000  0.684563  -0.728953  0.000000  0.000000
96  1  0.865644 0.785017  22.847818  0.000000  -0.049971  0.001712  0.000000  0.904537  0.426396  0.000000  0.000000
97  1  0.875276 -4.528615  14.684773  0.000000  0.037380  0.033207  0.000000  0.248122  0.968729  0.000000  0.000000
98  1  0.986355 2.602482  -25.557965  0.000000  -0.031391  -0.038918  0.000000  -0.435242  -0.900314  0.000000  0.000000
99  1  0.869409 -5.698532  -17.249957  0.000000  -0.026548  0.042370  0.000000  -0.940054  0.341026  0.000000  0.000000
100  1  1.006854 -20.791293  -17.885438  0.000000  -0.039342  -0.030857  0.000000  0.327750  -0.944764  0.000000  0.000000
101  1  0.904666 4.789887  -3.903705  0.000000  -0.011601  0.048636  0.000000  0.990477  0.137682  0.000000  0.000000
102  1  1.077323 3.139704  -10.829231  0.000000  0.029404  -0.040440  0.000000  0.570822  -0.821074  0.000000  0.000000
103  1  1.052153 -7.539517  -6.846146  0.000000  -0.000816  -0.049993  0.000000  0.405258  -0.914202  0.000000  0.000000
104  1  1.021162 1.994590  -1.436568  0.000000  -0.025715  0.042880  0.000000  0.302769  0.953064  0.000000  0.000000
105  1  1.031106 -1.326840  3.823984  0.000000  0.015602  -0.047503  0.000000  0.739203  0.673483  0.000000  0.000000
106  1  0.882744 17.775298  -17.236436  0.000000  -0.020106  0.045779  0.000000  -0.978894  -0.204367  0.000000  0.000000
107  1  1.010784 -6.617402  9.909915  0.000000  -0.049676  0.005679  0.000000  0.393385  -0.919374  0.000000  0.000000
108  1  1.019673 16.330087  12.577534  0.000000  0.002079  -0.049957  0.000000  -0.846974  0.531634  0.000000  0.000000
109  1  1.051193 24.330314  12.339202  0.000000  -0.047412  -0.015878  0.000000  -0.792929  -0.609315  0.000000  0.000000
110  1  0.909117 -11.898123  -25.782553  0.000000  -0.028911  0.040794  0.000000  -0.754580  0.656208  0.000000  0.000000
111  1  0.854007 -5.886502  4.012265  0.000000  -0.036684  0.033975  0.000000  0.437963  0.898993  0.000000  0.000000
112  1  0.927711 -9.089496  -15.731752  0.000000  -0.027846  0.041528  0.000000  0.999929  -0.011957  0.000000  0.000000
113  1  1.113932 27.632660  -3.144269  0.000000  0.014609  0.047818  0.000000  0.989898  0.141783  0.000000  0.000000
114  1  1.007589 -15.873292  -0.313025  0.000000  0.033435  -0.037176  0.000000  -0.844227  -0.535986  0.000000  0.000000
115  1  0.952728 15.936643  -19.135106  0.000000  0.026247  -0.042557  0.000000  -0.437971  -0.898989  0.000000  0.000000
116  1  1.033350 0.101489  14.804997  0.000000  0.049942  -0.002412  0.000000  0.439392  0.898296  0.000000  0.000000
117  1  1.045073 14.600705  19.535322  0.000000  -0.042828  -0.025803  0.000000  -0.236531  -0.971624  0.000000  0.000000
118  1  0.984949 -2.265586  -23.054709  0.000000  0.046672  -0.017937  0.000000  -0.449088  0.893488  0.000000  0.000000
119  1  1.120293 -12.997330  20.477767  0.000000  0.029900  0.040075  0.000000  0.257271  0.966339  0.000000  0.000000
120  1  1.019716 -16.481450  -23.305876  0.000000  0.008947  -0.049193  0.000000  0.641638  0.767008  0.000000  0.000000
121  1  0.939642 22.708216  -18.184026  0.000000  -0.040567  -0.029229  0.000000  -0.600704  0.799471  0.000000  0.000000
122  1  1.073469 2.514054  6.896406  0.000000  0.046878  -0.017390  0.000000  0.965146  -0.261713  0.000000  0.000000
123  1  1.004339 -4.259953  -15.844598  0.000000  -0.043156  0.025250  0.000000  -0.888058  -0.459732  0.000000  0.000000
124  1  0.883621 23.758337  -17.268875  0.000000  -0.018500  0.046452  0.000000  -0.148002  -0.988987  0.000000  0.000000
125  1  0.941463 -22.792928  -11.813914  0.000000  0.045419  0.020907  0.000000  0.359458  0.933161  0.000000  0.000000
126  1  1.062188 -13.092172  12.423308  0.000000  0.043021  0.025480  0.000000  -0.801285  0.598283  0.000000  0.000000
127  1  1.063506 11.144758  12.441170  0.000000  0.036767  -0.033885  0.000000  -0.809186  -0.587552  0.000000  0.000000
128  1  1.050290 0.062270  14.915607  0.000000  0.032316  0.038153  0.000000  0.356835  -0.934168  0.000000  0.000000
129  1  1.137175 -20.245253  -6.373847  0.000000  -0.004676  -0.049781  0.000000  -0.992204  -0.124627  0.000000  0.000000
130  1  1.047496 -4.854412  15.353758  0.000000  -0.039680  -0.030422  0.000000  -0.393544  -0.919306  0.000000  0.000000
131  1  0.891513 -18.899774  -23.870298  0.000000  -0.018499  -0.046452  0.000000  -0.106778  0.994283  0.000000  0.000000
132  1  0.991543 0.033840  20.330595  0.000000  0.046543  0.018269  0.000000  -0.431876  -0.901933  0.000000  0.000000
133  1  1.049916 5.468272  -9.309315  0.000000  -0.016455  0.047215  0.000000  -0.557741  -0.830015  0.000000  0.000000
134  1  1.110602 11.322160  15.412933  0.000000  0.030287  0.039783  0.000000  0.630200  -0.776433  0.000000  0.000000
135  1  0.988321 24.728336  4.822586  0.000000  -0.044287  0.023209  0.000000  -0.998682  -0.051317  0.000000  0.000000
136  1  1.087714 -21.056839  4.399206  0.000000  -0.031413  0.038900  0.000000  -0.395147  -0.918618  0.000000  0.000000
137  1  1.132856 24.432712  12.403908  0.000000  -0.026380  -0.042474  0.000000  0.650654  -0.759375  0.000000  0.000000
138  1  1.002632 12.758143  5.458577  0.000000  0.014635  -0.047810  0.000000  -0.900361  0.435144  0.000000  0.000000
139  1  1.127263 -11.045537  16.088544  0.000000  0.004304  -0.049814  0.000000  -0.840390  0.541982  0.000000  0.000000
140  1  0.891863 20.575639  3.965539  0.000000  0.005251  0.049724  0.000000  0.454882  0.890552  0.000000  0.000000
141  1  1.067724 16.595429  4.736838  0.000000  -0.038916  -0.031394  0.000000  0.691909  -0.721984  0.000000  0.000000
142  1  0.879670 -8.943337  -7.414049  0.000000  -0.037706  0.032837  0.000000  -0.764746  -0.644332  0.000000  0.000000
143  1  0.943844 19.838351  -1.319307  0.000000  -0.014731  -0.047781  0.000000  0.991437  -0.130584  0.000000  0.000000
144  1  0.976251 -24.964722  16.599023  0.000000  0.029746  0.040190  0.000000  -0.664907  0.746926  0.000000  0.000000
145  1  1.018405 7.053674  14.304528  0.000000  -0.049992  -0.000879  0.000000  -0.952568  -0.304326  0.000000  0.000000
146  1  1.112963 5.473177  19.907308  0.000000  0.031212  0.039061  0.000000  0.878145  0.478395  0.000000  0.000000
147  1  1.004663 -27.802673  5.021644  0.000000  -0.009479  0.049093  0.000000  0.522853  0.852423  0.000000  0.000000
148  1  1.007892 1.173556  30.271125  0.000000  -0.039350  0.030848  0.000000  -0.964519  -0.264013  0.000000  0.000000
149  1  1.082890 -21.524130  14.158291  0.000000  0.005689  0.049675  0.000000  -0.330543  -0.943791  0.000000  0.000000
150  1  1.002644 -1.326124  -22.642712  0.000000  -0.047425  -0.015838  0.000000  -0.905413  0.424533  0.000000  0.000000
151  1  0.940627 -2.712579  -28.618959  0.000000  0.043049  -0.025431  0.000000  0.348514  0.937304  0.000000  0.000000
152  1  0.943285 11.517682  -21.619956  0.000000  -0.032333  -0.038139  0.000000  0.654622  0.755956  0.000000  0.000000
153  1  0.969911 19.514413  -4.141215  0.000000  0.023117  -0.044335  0.000000  0.880354  -0.474318  0.000000  0.000000
154  1  0.851546 -13.706285  10.070709  0.000000  0.007368  0.049454  0.000000  -0.887901  0.460035  0.000000  0.000000
155  1  1.132058 6.247912  25.532291  0.000000  -0.025551  -0.042978  0.000000  0.998869  0.047540  0.000000  0.000000
156  1  0.856561 8.002907  11.018973  0.000000  -0.049241  0.008680  0.000000  0.835081  -0.550128  0.000000  0.000000
157  1  0.893702 8.255976  -14.792922  0.000000  -0.004723  0.049776  0.000000  0.381254  0.924470  0.000000  0.000000
158  1  0.990280 -3.195540  -18.469058  0.000000  0.033152  -0.037429  0.000000  0.325084  0.945685  0.000000  0.000000
159  1  1.123151 -8.357351  -1.939364  0.000000  -0.045901  -0.019826  0.000000  -0.661791  0.749688  0.000000  0.000000
160  1  1.107412 21.841975  3.965682  0.000000  -0.049466  0.007287  0.000000  0.793229  0.608924  0.000000  0.000000
161  1  1.128669 -8.090727  14.600241  0.000000  -0.025220  -0.043173  0.000000  0.402959  -0.915218  0.000000  0.000000
162  1  0.864413 -0.271207  -23.041123  0.000000  -0.024806  0.043413  0.000000  -0.368264  0.929721  0.000000  0.000000
163  1  0.942037 -26.412684  2.078608  0.000000  -0.021111  0.045325  0.000000  0.453654  0.891178  0.000000  0.000000
164  1  1.025958 19.484108  5.881840  0.000000  0.049998  -0.000401  0.000000  -0.994630  0.103493  0.000000  0.000000
165  1  1.063876 -3.144015  21.056307  0.000000  0.035862  0.034842  0.000000  0.529669  -0.848205  0.000000  0.000000
166  1  1.017275 -18.326080  16.918635  0.000000  0.046594  -0.018139  0.000000  -0.775815  -0.630960  0.000000  0.000000
167  1  0.862522 1.423825  11.095543  0.000000  -0.028969  0.040753  0.000000  -0.197465  0.980310  0.000000  0.000000
168  1  0.957430 -3.474808  -11.575871  0.000000  -0.045961  -0.019688  0.000000  0.082459  0.996594  0.000000  0.000000
169  1  0.865666 1.536887  -10.352918  0.000000  0.013080  -0.048259  0.000000  0.942513  0.334169  0.000000  0.000000
170  1  0.875419 -17.215919  0.820160  0.000000  -0.035212  -0.035498  0.000000  -0.974589  0.224001  0.000000  0.000000
171  1  0.970482 -27.314932  -8.554253  0.000000  -0.002648  0.049930  0.000000  -0.443938  0.896057  0.000000  0.000000
172  1  1.002234 -11.934216  -6.004836  0.000000  0.044626  0.022551  0.000000  -0.859510  -0.511118  0.000000  0.000000
173  1  0.968684 26.241112  5.861239  0.000000  -0.047563  -0.015420  0.000000  0.941016  0.338361  0.000000  0.000000
174  1  0.941883 -17.433191  -12.408883  0.000000  0.009643  -0.049061  0.000000  0.997697  0.067822  0.000000  0.000000
175  1  1.126884 21.366518  16.409848  0.000000  0.049684  0.005615  0.000000  0.999761  -0.021843  0.000000  0.000000
176  1  1.001011 3.991759  -23.510785  0.000000  0.049700  -0.005466  0.000000  -0.463017  -0.886349  0.000000  0.000000
177  1  0.867768 11.171742  14.880463  0.000000  -0.049505  0.007020  0.000000  0.999039  -0.043830  0.000000  0.000000
178  1  1.091916 2.180695  -26.606867  0.000000  -0.022513  -0.044645  0.000000  -0.101503  -0.994835  0.000000  0.000000
179  1  1.134429 13.649813  20.111811  0.000000  0.025239  0.043162  0.000000  -0.388899  0.921280  0.000000  0.000000
180  1  0.867546 14.321537  7.938488  0.000000  0.040827  -0.028865  0.000000  -0.288701  -0.957419  0.000000  0.000000
181  1  0.952625 7.019864  -6.952039  0.000000  -0.005320  -0.049716  0.000000  -0.984517  -0.175287  0.000000  0.000000
182  1  1.118731 16.430734  1.928779  0.000000  -0.049507  0.007004  0.000000  0.554815  -0.831974  0.000000  0.000000
183  1  1.141708 -12.094624  6.948908  0.000000  -0.020055  -0.045802  0.000000  0.961962  -0.273182  0.000000  0.000000
184  1  1.118594 -26.458213  -12.312767  0.000000  0.002627  0.049931  0.000000  -0.946597  0.322418  0.000000  0.000000
185  1  0.958090 -19.968180  -19.388581  0.000000  -0.047385  0.015959  0.000000  -0.339418  -0.940636  0.000000  0.000000
186  1  1.081820 5.863186  -13.463870  0.000000  0.049777  0.004712  0.000000  -0.423958  -0.905682  0.000000  0.000000
187  1  0.854164 -6.877706  -26.416772  0.000000  -0.014999  -0.047697  0.000000  0.913288  -0.407314  0.000000  0.000000
188  1  1.003387 2.093135  -15.451384  0.000000  -0.035381  -0.035330  0.000000  0.713177  -0.700984  0.000000  0.000000
189  1  1.031777 4.337950  15.263435  0.000000  0.049985  -0.001218  0.000000  -0.985377  -0.170389  0.000000  0.000000
190  1  0.898027 -24.894058  12.474952  0.000000  -0.015358  -0.047583  0.000000  0.113436  0.993545  0.000000  0.000000
191  1  1.135836 7.776798  11.744381  0.000000  0.007832  -0.049383  0.000000  -0.379850  -0.925048  0.000000  0.000000
192  1  0.969368 25.803891  -12.250074  0.000000  -0.049880  0.003459  0.000000  -0.401969  -0.915653  0.000000  0.000000
193  1  1.017508 -3.610534  -26.339419  0.000000  -0.043232  -0.025119  0.000000  0.082839  0.996563  0.000000  0.000000
194  1  1.100612 -28.732978  2.660823  0.000000  0.005115  -0.049738  0.000000  0.774119  -0.633041  0.000000  0.000000
195  1  1.146777 16.293444  -5.274783  0.000000  -0.047592  0.015331  0.000000  0.447335  -0.894366  0.000000  0.000000
196  1  0.873522 4.559105  15.656705  0.000000  -0.049985  0.001206  0.000000  -0.944943  0.327236  0.000000  0.000000
197  1  0.978482 -17.083162  -9.454748  0.000000  0.012022  -0.048533  0.000000  -0.591181  0.806539  0.000000  0.000000
198  1  0.937338 2.916441  -25.512293  0.000000  0.035349  0.035362  0.000000  0.954825  -0.297170  0.000000  0.000000
199  1  0.900063 16.890764  4.106112  0.000000  -0.015134  -0.047654  0.000000  -0.243695  0.969852  0.000000  0.000000
200  1  1.119214 24.410524  14.535581  0.000000  -0.041467  -0.027937  0.000000  -0.999774  0.021237  0.000000  0.000000
201  1  0.956401 4.072028  19.837645  0.000000  0.000119  -0.050000  0.000000  -0.971584  0.236695  0.000000  0.000000
202  1  0.858354 -5.710449  20.124494  0.000000  0.036132  0.034561  0.000000  0.985596  -0.169116  0.000000  0.000000
203  1  1.001303 12.924455  9.581923  0.000000  0.027685  0.041636  0.000000  0.978158  -0.207861  0.000000  0.000000
204  1  1.029323 0.556631  14.988070  0.000000  -0.034383  0.036302  0.000000  0.438514  0.898724  0.000000  0.000000
205  1  0.890506 -8.687930  23.306918  0.000000  0.039130  -0.031127  0.000000  -0.989398  0.145231  0.000000  0.000000
206  1  0.963662 12.205238  -1.921295  0.000000  0.049745  0.005044  0.000000  -0.539247  0.842147  0.000000  0.000000
207  1  0.870964 18.948951  -14.917431  0.000000  0.016005  -0.047369  0.000000  0.876174  0.481996  0.000000  0.000000
208  1  1.047616 -12.892259  -25.777789  0.000000  -0.046372  -0.018699  0.000000  -0.213111  0.977028  0.000000  0.000000
209  1  0.899003 -12.696459  25.489404  0.000000  -0.018890  -0.046294  0.000000  0.103800  0.994598  0.000000  0.000000
210  1  0.884536 18.672258  -0.464767  0.000000  -0.027763  -0.041584  0.000000  -0.988283  -0.152630  0.000000  0.000000
211  1  1.085931 -5.715261  -2.419556  0.000000  -0.021185  -0.045290  0.000000  0.975818  -0.218584  0.000000  0.000000
212  1  0.965145 -26.792588  9.997570  0.000000  0.016182  -0.047309  0.000000  0.610521  0.792000  0.000000  0.000000
213  1  0.871630 -3.783204  26.257701  0.000000  -0.023640  0.044059  0.000000  -0.811873  -0.583834  0.000000  0.000000
214  1  1.001641 1.993515  -22.748806  0.000000  0.038420  -0.031999  0.000000  -0.404524  -0.914528  0.000000  0.000000
215  1  1.099587 23.543542  8.347803  0.000000  -0.042535  0.026283  0.000000  -0.995049  0.099386  0.000000  0.000000
216  1  0.929369 5.952612  -13.216563  0.000000  0.016223  -0.047295  0.000000  0.731022  0.682354  0.000000  0.000000
217  1  1.092035 -18.810702  19.287445  0.000000  0.025469  0.043027  0.000000  -0.430585  0.902550  0.000000  0.000000
218  1  1.076885 14.449097  -0.104392  0.000000  0.003667  0.049865  0.000000  0.311278  -0.950319  0.000000  0.000000
219  1  1.137050 -7.751156  -18.668937  0.000000  0.046307  -0.018858  0.000000  0.981592  -0.190989  0.000000  0.000000
220  1  0.981286 0.472481  -4.758747  0.000000  0.040033  -0.029955  0.000000  -0.970036  -0.242963  0.000000  0.000000
221  1  0.989089 3.862661  4.214585  0.000000  -0.013261  0.048209  0.000000  -0.397453  -0.917623  0.000000  0.000000
222  1  1.099754 -25.157128  -12.110990  0.000000  0.012372  0.048445  0.000000  -0.236738  -0.971574  0.000000  0.000000
